Timestamp,Yaw,Pitch,Roll,Qtn[0], Qtn[1], Qtn[2], Qtn[3],Rate X,Rate Y,Rate Z,Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Temp,Pres,dTime,dTheta X,dTheta Y,dTheta Z,dVel X,dVel Y,dVel Z,MagNed X,MagNed Y,MagNed Z,AccelNed X,AccelNed Y,AccelNed Z,LinearAccel X,LinearAccel Y,LinearAccel Z,LinearAccelNed X,LinearAccelNed Y,LinearAccelNed Z
2912.52,-80.6107,57.6957,-141.921,0.529618,-0.655623,-0.162988,-0.512931,1.88516,-1.08126,1.8726,8.08243,3.37831,-6.22571,-0.343012,-0.322836,-0.140526,31.465,93.082,0.025,2.51558,-1.04791,2.60485,0.218695,0.0813831,-0.194566,0.178016,-0.0501036,0.455443,-5.31875,-7.67095,-5.32593,-0.195453,0.150324,-10.3457,-5.31875,-7.67095,4.46781
2912.55,-82.0477,61.2567,-140.228,0.496731,-0.661864,-0.169327,-0.535279,2.15087,-1.96405,2.02165,10.2598,3.51862,-6.61011,-0.36232,-0.313036,-0.117807,31.47,93.109,0.025001,2.90539,-2.30887,2.8144,0.256366,0.0894736,-0.189444,0.174816,-0.0571013,0.45752,-5.8406,-8.30261,-7.63491,1.67281,0.505702,-10.23,-5.8406,-8.30261,2.15883
2912.57,-78.5022,71.4931,-130.049,0.41365,-0.656516,-0.193264,-0.600441,2.58839,-3.68038,2.33592,18.2826,3.92994,-7.4379,-0.408565,-0.283811,-0.0298052,31.47,93.165,0.025001,3.57046,-4.73981,3.23953,0.410275,0.113545,-0.167591,0.175434,-0.060771,0.462485,-6.56462,-8.9775,-16.7729,8.99534,1.55022,-9.43818,-6.56462,-8.9775,-6.97917
2912.6,-78.5022,71.4931,-130.049,0.41365,-0.656516,-0.193264,-0.600441,2.58839,-3.68038,2.33592,18.2826,3.92994,-7.4379,-0.408565,-0.283811,-0.0298052,31.47,93.165,0.025001,3.57046,-4.73981,3.23953,0.410275,0.113545,-0.167591,0.175434,-0.060771,0.462485,-6.56462,-8.9775,-16.7729,8.99534,1.55022,-9.43818,-6.56462,-8.9775,-6.97917
2912.62,-29.1202,81.9804,-73.2746,0.303653,-0.622672,-0.226586,-0.684641,3.06215,-4.90324,2.60628,22.4778,4.44249,-1.22272,-0.433137,-0.231446,0.0986991,31.46,93.222,0.025001,4.32087,-6.79234,3.65649,0.57072,0.144026,-0.0378435,0.177111,-0.0667047,0.463788,-1.19297,0.787601,-22.9006,12.7799,3.13395,-0.829502,-1.19297,0.787601,-13.1069
2912.65,-29.1202,81.9804,-73.2746,0.303653,-0.622672,-0.226586,-0.684641,3.06215,-4.90324,2.60628,22.4778,4.44249,-1.22272,-0.433137,-0.231446,0.0986991,31.46,93.222,0.025001,4.32087,-6.79234,3.65649,0.57072,0.144026,-0.0378435,0.177111,-0.0667047,0.463788,-1.19297,0.787601,-22.9006,12.7799,3.13395,-0.829502,-1.19297,0.787601,-13.1069
2912.67,42.6698,73.0004,6.01176,0.176847,-0.568636,-0.263001,-0.759084,2.97776,-4.89575,2.96536,23.1646,4.03867,0.420689,-0.423563,-0.166732,0.220864,31.47,93.222,0.025,4.23647,-7.0731,4.20747,0.582667,0.112439,0.0421393,0.179177,-0.0918099,0.464168,2.87885,8.05636,-21.9064,13.7987,4.33856,3.2683,2.87885,8.05636,-12.1127
2912.7,42.6698,73.0004,6.01176,0.176847,-0.568636,-0.263001,-0.759084,2.97776,-4.89575,2.96536,23.1646,4.03867,0.420689,-0.423563,-0.166732,0.220864,31.47,93.222,0.025,4.23647,-7.0731,4.20747,0.582667,0.112439,0.0421393,0.179177,-0.0918099,0.464168,2.87885,8.05636,-21.9064,13.7987,4.33856,3.2683,2.87885,8.05636,-12.1127
2912.72,50.6853,65.4332,17.9147,0.110131,-0.538584,-0.279679,-0.787133,3.08814,-4.61524,3.14928,23.372,3.16108,0.9025,-0.407473,-0.122949,0.280131,31.45,93.195,0.024999,4.35863,-6.79522,4.35759,0.590511,0.0970132,0.0509215,0.181644,-0.0988391,0.465683,5.09931,10.5361,-20.495,14.4648,4.41356,4.77687,5.09931,10.5361,-10.7013
2912.75,54.6309,52.2801,30.93,-0.0178329,-0.487116,-0.292661,-0.822648,3.77868,-3.19227,1.99552,14.6307,8.17622,2.49255,-0.355668,-0.0157064,0.363196,31.45,93.139,0.024999,5.06954,-5.06196,3.21075,0.372926,0.218895,0.120125,0.17621,-0.0975462,0.467004,3.41002,14.7071,-7.69389,6.88376,11.256,7.63231,3.41002,14.7071,2.09986
2912.77,54.6309,52.2801,30.93,-0.0178329,-0.487116,-0.292661,-0.822648,3.77868,-3.19227,1.99552,14.6307,8.17622,2.49255,-0.355668,-0.0157064,0.363196,31.45,93.139,0.024999,5.06954,-5.06196,3.21075,0.372926,0.218895,0.120125,0.17621,-0.0975462,0.467004,3.41002,14.7071,-7.69389,6.88376,11.256,7.63231,3.41002,14.7071,2.09986
2912.8,53.4087,45.3248,42.6718,-0.13865,-0.471491,-0.261036,-0.830862,4.73099,-1.36993,0.409233,6.72818,8.92747,7.47668,-0.314785,0.0751784,0.392637,31.45,93.15,0.024999,6.62876,-2.41611,1.14481,0.178436,0.175836,0.165866,0.181337,-0.109472,0.462643,6.51371,11.2835,3.33499,-0.236192,13.5947,12.5395,6.51371,11.2835,13.1287
2912.83,53.4087,45.3248,42.6718,-0.13865,-0.471491,-0.261036,-0.830862,4.73099,-1.36993,0.409233,6.72818,8.92747,7.47668,-0.314785,0.0751784,0.392637,31.45,93.15,0.024999,6.62876,-2.41611,1.14481,0.178436,0.175836,0.165866,0.181337,-0.109472,0.462643,6.51371,11.2835,3.33499,-0.236192,13.5947,12.5395,6.51371,11.2835,13.1287
2912.85,50.4987,44.9107,54.6395,-0.238876,-0.487864,-0.191689,-0.817424,5.01169,-0.319723,-0.704694,2.93824,-0.248465,1.87874,-0.306037,0.163566,0.380836,31.45,93.094,0.025,7.08182,-0.605577,-0.849784,0.076999,-0.0112077,0.0633261,0.187624,-0.111854,0.46662,3.0141,1.02148,-1.4479,-3.97619,5.40803,5.89274,3.0141,1.02148,8.34584
2912.88,50.4987,44.9107,54.6395,-0.238876,-0.487864,-0.191689,-0.817424,5.01169,-0.319723,-0.704694,2.93824,-0.248465,1.87874,-0.306037,0.163566,0.380836,31.45,93.094,0.025,7.08182,-0.605577,-0.849784,0.076999,-0.0112077,0.0633261,0.187624,-0.111854,0.46662,3.0141,1.02148,-1.4479,-3.97619,5.40803,5.89274,3.0141,1.02148,8.34584
2912.9,49.0971,45.7386,60.828,-0.285045,-0.49865,-0.15117,-0.804516,4.99127,-0.286314,-0.964099,3.10223,-0.6106,-0.258557,-0.309273,0.223686,0.364194,31.45,93.037,0.025,7.15959,-0.388581,-1.21793,0.0779016,-0.0115432,0.00201027,0.191439,-0.098162,0.481703,1.1629,1.2326,-2.68177,-3.91168,5.35779,3.07323,1.1629,1.2326,7.11198
2912.93,45.5364,48.5343,72.0032,-0.365437,-0.513967,-0.0626626,-0.773542,4.56944,-0.50242,-1.42252,4.0031,-1.9354,-2.07066,-0.312785,0.261204,0.317185,31.45,92.981,0.024999,6.70612,-0.642582,-1.91705,0.097712,-0.03926,-0.0450569,0.194457,-0.117324,0.463778,-0.42399,1.52584,-4.64223,-3.33586,4.23245,-0.0669879,-0.42399,1.52584,5.15152
2912.95,45.5364,48.5343,72.0032,-0.365437,-0.513967,-0.0626626,-0.773542,4.56944,-0.50242,-1.42252,4.0031,-1.9354,-2.07066,-0.312785,0.261204,0.317185,31.45,92.981,0.024999,6.70612,-0.642582,-1.91705,0.097712,-0.03926,-0.0450569,0.194457,-0.117324,0.463778,-0.42399,1.52584,-4.64223,-3.33586,4.23245,-0.0669879,-0.42399,1.52584,5.15152
2912.98,41.1726,52.6594,80.5019,-0.423096,-0.520523,0.0277629,-0.741131,3.79438,-0.695047,-1.77664,4.94817,-3.42553,-1.9424,-0.327968,0.297966,0.265062,31.43,93.022,0.025,5.62235,-0.945317,-2.45622,0.119249,-0.0771846,-0.0517221,0.192046,-0.114024,0.465534,-0.843628,1.05631,-6.1777,-2.83829,2.43345,-0.962137,-0.843628,1.05631,3.61604
2913,41.1726,52.6594,80.5019,-0.423096,-0.520523,0.0277629,-0.741131,3.79438,-0.695047,-1.77664,4.94817,-3.42553,-1.9424,-0.327968,0.297966,0.265062,31.43,93.022,0.025,5.62235,-0.945317,-2.45622,0.119249,-0.0771846,-0.0517221,0.192046,-0.114024,0.465534,-0.843628,1.05631,-6.1777,-2.83829,2.43345,-0.962137,-0.843628,1.05631,3.61604
2913.03,38.7933,55.1198,83.7358,-0.443673,-0.521493,0.0720194,-0.725267,3.48048,-0.764351,-1.87078,5.07914,-3.94597,-0.715286,-0.335692,0.304144,0.243084,31.445,93.033,0.024999,5.13027,-1.04908,-2.62106,0.122892,-0.0962377,-0.0289046,0.191236,-0.113721,0.463442,-0.469708,-0.0177328,-6.45438,-2.95516,1.62126,-0.104177,-0.469708,-0.0177328,3.33937
2913.05,33.6301,60.4224,88.5283,-0.473135,-0.519427,0.157167,-0.694001,2.99002,-0.921842,-1.90596,5.25162,-5.25793,-0.153714,-0.356064,0.309562,0.211415,31.435,93.033,0.025,4.3801,-1.26292,-2.73313,0.128946,-0.129623,-0.00237034,0.19433,-0.115021,0.465095,-1.66099,-1.08245,-7.16368,-3.26589,-0.425318,-0.0295592,-1.66099,-1.08245,2.63006
2913.08,33.6301,60.4224,88.5283,-0.473135,-0.519427,0.157167,-0.694001,2.99002,-0.921842,-1.90596,5.25162,-5.25793,-0.153714,-0.356064,0.309562,0.211415,31.435,93.033,0.025,4.3801,-1.26292,-2.73313,0.128946,-0.129623,-0.00237034,0.19433,-0.115021,0.465095,-1.66099,-1.08245,-7.16368,-3.26589,-0.425318,-0.0295592,-1.66099,-1.08245,2.63006
2913.1,27.1626,65.6839,90.8081,-0.492123,-0.510607,0.236857,-0.664074,2.69669,-1.10541,-1.77526,5.68076,-4.83829,0.19905,-0.37369,0.299624,0.180043,31.43,93.09,0.025,3.89844,-1.50988,-2.57413,0.128816,-0.130442,0.00637994,0.188057,-0.110597,0.462857,-1.7838,-1.06228,-7.17003,-3.24416,-0.805915,0.142172,-1.7838,-1.06228,2.62371
2913.13,27.1626,65.6839,90.8081,-0.492123,-0.510607,0.236857,-0.664074,2.69669,-1.10541,-1.77526,5.68076,-4.83829,0.19905,-0.37369,0.299624,0.180043,31.43,93.09,0.025,3.89844,-1.50988,-2.57413,0.128816,-0.130442,0.00637994,0.188057,-0.110597,0.462857,-1.7838,-1.06228,-7.17003,-3.24416,-0.805915,0.142172,-1.7838,-1.06228,2.62371
2913.15,17.4417,70.6065,89.2788,-0.504454,-0.493393,0.31332,-0.635547,2.58576,-1.38012,-1.65516,7.90784,-3.72534,0.568687,-0.387321,0.297857,0.168045,31.44,93.173,0.024999,3.6896,-1.9084,-2.39549,0.174835,-0.105577,0.0097206,0.196464,-0.110475,0.464944,-0.65609,-0.851325,-8.69369,-1.33021,-0.473536,0.609618,-0.65609,-0.851325,1.10006
2913.18,17.4417,70.6065,89.2788,-0.504454,-0.493393,0.31332,-0.635547,2.58576,-1.38012,-1.65516,7.90784,-3.72534,0.568687,-0.387321,0.297857,0.168045,31.44,93.173,0.024999,3.6896,-1.9084,-2.39549,0.174835,-0.105577,0.0097206,0.196464,-0.110475,0.464944,-0.65609,-0.851325,-8.69369,-1.33021,-0.473536,0.609618,-0.65609,-0.851325,1.10006
2913.2,10.59,72.8797,86.4641,-0.508745,-0.481768,0.351022,-0.621177,2.5761,-1.46852,-1.63659,8.69238,-3.32359,0.826221,-0.392272,0.289792,0.162214,31.43,93.191,0.025,3.66835,-2.05684,-2.33844,0.228432,-0.0879346,0.0197391,0.194074,-0.110244,0.462981,-0.363911,-1.1155,-9.26875,-0.667387,-0.446006,1.00403,-0.363911,-1.1155,0.524998
2913.23,-8.70561,76.583,75.1692,-0.514606,-0.453304,0.424068,-0.591492,2.55337,-1.55976,-1.47616,13.191,-1.95737,1.64443,-0.404001,0.283912,0.15262,31.43,93.259,0.025001,3.63613,-2.23827,-2.13018,0.255394,-0.0730043,0.0328141,0.197455,-0.105971,0.465723,1.29448,-2.31325,-13.1723,3.66452,0.239432,2.22611,1.29448,-2.31325,-3.37858
2913.25,-8.70561,76.583,75.1692,-0.514606,-0.453304,0.424068,-0.591492,2.55337,-1.55976,-1.47616,13.191,-1.95737,1.64443,-0.404001,0.283912,0.15262,31.43,93.259,0.025001,3.63613,-2.23827,-2.13018,0.255394,-0.0730043,0.0328141,0.197455,-0.105971,0.465723,1.29448,-2.31325,-13.1723,3.66452,0.239432,2.22611,1.29448,-2.31325,-3.37858
2913.28,-36.9544,78.3876,54.8161,-0.516166,-0.419024,0.493956,-0.560357,2.51218,-1.98261,-1.41706,12.8697,-1.87411,-0.639285,-0.41174,0.287127,0.146533,31.43,93.304,0.025,3.58071,-2.55752,-2.02996,0.337132,-0.0471944,-0.0509467,0.211014,-0.101582,0.467545,0.247765,-0.883886,-12.9888,3.27645,-0.26288,0.496634,0.247765,-0.883886,-3.19503
2913.3,-36.9544,78.3876,54.8161,-0.516166,-0.419024,0.493956,-0.560357,2.51218,-1.98261,-1.41706,12.8697,-1.87411,-0.639285,-0.41174,0.287127,0.146533,31.43,93.304,0.025,3.58071,-2.55752,-2.02996,0.337132,-0.0471944,-0.0509467,0.211014,-0.101582,0.467545,0.247765,-0.883886,-12.9888,3.27645,-0.26288,0.496634,0.247765,-0.883886,-3.19503
2913.33,-68.3934,76.3579,31.3912,-0.510342,-0.37267,0.563642,-0.531955,2.55923,-2.0623,-1.05221,13.3785,-2.94907,1.66932,-0.415861,0.264849,0.153349,31.42,93.345,0.025001,3.63554,-3.04772,-1.66675,0.327271,-0.0740855,0.0437445,0.196025,-0.0978838,0.46754,-2.02678,-4.08047,-13.0273,3.86108,-1.74588,3.64114,-2.02678,-4.08047,-3.23354
2913.36,-78.156,74.4424,25.6032,-0.508803,-0.346675,0.593542,-0.518309,2.55163,-1.89899,-0.739692,9.9084,-3.37923,2.98054,-0.414861,0.266889,0.157908,31.425,93.349,0.025,3.63624,-2.84712,-1.24086,0.294636,-0.0809589,0.0472291,0.196897,-0.098712,0.468787,-3.45494,-4.6482,-9.21612,0.473488,-2.24412,5.34937,-3.45494,-4.6482,0.577627
2913.38,-78.156,74.4424,25.6032,-0.508803,-0.346675,0.593542,-0.518309,2.55163,-1.89899,-0.739692,9.9084,-3.37923,2.98054,-0.414861,0.266889,0.157908,31.425,93.349,0.025,3.63624,-2.84712,-1.24086,0.294636,-0.0809589,0.0472291,0.196897,-0.098712,0.468787,-3.45494,-4.6482,-9.21612,0.473488,-2.24412,5.34937,-3.45494,-4.6482,0.577627
2913.41,-88.4069,70.5884,23.1385,-0.511989,-0.291648,0.640563,-0.49243,2.56733,-1.45458,-0.180403,8.54748,-3.01833,1.57708,-0.409861,0.279957,0.148962,31.41,93.368,0.024999,3.64431,-2.21937,-0.406758,0.198545,-0.078069,0.0418569,0.201514,-0.0911647,0.46865,-3.30803,-3.18311,-7.97382,-0.68954,-1.73927,4.57022,-3.30803,-3.18311,1.81993
2913.43,-88.4069,70.5884,23.1385,-0.511989,-0.291648,0.640563,-0.49243,2.56733,-1.45458,-0.180403,8.54748,-3.01833,1.57708,-0.409861,0.279957,0.148962,31.41,93.368,0.024999,3.64431,-2.21937,-0.406758,0.198545,-0.078069,0.0418569,0.201514,-0.0911647,0.46865,-3.30803,-3.18311,-7.97382,-0.68954,-1.73927,4.57022,-3.30803,-3.18311,1.81993
2913.46,-91.2445,67.4916,27.9141,-0.525591,-0.233699,0.670479,-0.468612,2.57954,-0.837177,0.355237,5.69699,-2.83659,2.22533,-0.400978,0.292908,0.136815,31.4025,93.364,0.024999,3.69106,-1.38873,0.406896,0.17699,-0.0793595,0.0539133,0.19289,-0.0890743,0.469209,-3.60767,-2.69303,-5.0186,-3.3507,-1.0814,5.53834,-3.60767,-2.69303,4.77515
2913.49,-89.6698,65.7009,36.5984,-0.550171,-0.179244,0.683144,-0.44553,2.47979,-0.0177154,0.609278,5.02299,-2.99162,1.33566,-0.389954,0.32508,0.109854,31.4075,93.375,0.025,3.55984,-0.24552,0.836025,0.160804,-0.0775148,0.0799234,0.196044,-0.0954303,0.471455,-3.18987,-1.43708,-4.8707,-3.90313,-0.588848,4.57118,-3.18987,-1.43708,4.92305
2913.51,-89.6698,65.7009,36.5984,-0.550171,-0.179244,0.683144,-0.44553,2.47979,-0.0177154,0.609278,5.02299,-2.99162,1.33566,-0.389954,0.32508,0.109854,31.4075,93.375,0.025,3.55984,-0.24552,0.836025,0.160804,-0.0775148,0.0799234,0.196044,-0.0954303,0.471455,-3.18987,-1.43708,-4.8707,-3.90313,-0.588848,4.57118,-3.18987,-1.43708,4.92305
2913.54,-87.5585,65.303,41.9942,-0.566329,-0.154942,0.683443,-0.433786,2.37757,0.344564,0.663614,5.98425,-3.09362,2.9297,-0.387952,0.332019,0.0860964,31.4,93.364,0.025001,3.44893,0.249276,0.938389,0.148125,-0.0797313,0.061084,0.193155,-0.0897147,0.472016,-4.14481,-2.77716,-5.39192,-2.91366,-0.355835,5.97093,-4.14481,-2.77716,4.40182
2913.56,-87.5585,65.303,41.9942,-0.566329,-0.154942,0.683443,-0.433786,2.37757,0.344564,0.663614,5.98425,-3.09362,2.9297,-0.387952,0.332019,0.0860964,31.4,93.364,0.025001,3.44893,0.249276,0.938389,0.148125,-0.0797313,0.061084,0.193155,-0.0897147,0.472016,-4.14481,-2.77716,-5.39192,-2.91366,-0.355835,5.97093,-4.14481,-2.77716,4.40182
2913.59,-80.7789,65.3323,54.6252,-0.604957,-0.114974,0.673306,-0.409227,2.14656,1.05502,0.604302,7.5462,-2.95801,3.16766,-0.375248,0.341619,0.0413293,31.4,93.353,0.025001,3.13748,1.31097,0.913994,0.171994,-0.0784524,0.0612193,0.180902,-0.0904419,0.467244,-3.81931,-3.27851,-7.09882,-1.3538,0.374842,5.53399,-3.81931,-3.27851,2.69492
2913.61,-80.7789,65.3323,54.6252,-0.604957,-0.114974,0.673306,-0.409227,2.14656,1.05502,0.604302,7.5462,-2.95801,3.16766,-0.375248,0.341619,0.0413293,31.4,93.353,0.025001,3.13748,1.31097,0.913994,0.171994,-0.0784524,0.0612193,0.180902,-0.0904419,0.467244,-3.81931,-3.27851,-7.09882,-1.3538,0.374842,5.53399,-3.81931,-3.27851,2.69492
2913.64,-70.091,66.102,70.1131,-0.650514,-0.0890459,0.650458,-0.381847,1.87344,1.80222,0.319768,8.01217,-2.41449,3.47279,-0.371294,0.352353,-0.0208789,31.405,93.357,0.025,2.748,2.381,0.572804,0.193509,-0.0709173,0.0769747,0.180881,-0.0897974,0.470815,-3.07656,-3.50728,-7.76651,-0.941939,1.31646,4.82241,-3.07656,-3.50728,2.02724
2913.66,-63.016,66.5839,79.1463,-0.675122,-0.0824236,0.63486,-0.366564,1.71892,2.11843,0.11852,7.63256,-2.90522,3.4472,-0.368468,0.346024,-0.0444573,31.4,93.353,0.025,2.52469,2.86553,0.297424,0.198811,-0.0726761,0.0807868,0.168542,-0.0911854,0.469847,-3.04591,-2.68497,-7.87991,-1.3546,0.917247,4.18009,-3.04591,-2.68497,1.91384
2913.69,-63.016,66.5839,79.1463,-0.675122,-0.0824236,0.63486,-0.366564,1.71892,2.11843,0.11852,7.63256,-2.90522,3.4472,-0.368468,0.346024,-0.0444573,31.4,93.353,0.025,2.52469,2.86553,0.297424,0.198811,-0.0726761,0.0807868,0.168542,-0.0911854,0.469847,-3.04591,-2.68497,-7.87991,-1.3546,0.917247,4.18009,-3.04591,-2.68497,1.91384
2913.71,-45.4888,67.1731,99.4875,-0.724525,-0.0838862,0.597476,-0.33324,1.21477,2.59271,-0.501584,8.32518,-0.702818,4.07572,-0.355944,0.341208,-0.114,31.4,93.364,0.025,1.90289,3.58863,-0.459614,0.22231,-0.0422532,0.0907233,0.172865,-0.0956758,0.465917,-1.40187,-4.14298,-8.20272,-0.701528,3.04468,3.44945,-1.40187,-4.14298,1.59103
2913.74,-45.4888,67.1731,99.4875,-0.724525,-0.0838862,0.597476,-0.33324,1.21477,2.59271,-0.501584,8.32518,-0.702818,4.07572,-0.355944,0.341208,-0.114,31.4,93.364,0.025,1.90289,3.58863,-0.459614,0.22231,-0.0422532,0.0907233,0.172865,-0.0956758,0.465917,-1.40187,-4.14298,-8.20272,-0.701528,3.04468,3.44945,-1.40187,-4.14298,1.59103
2913.76,-25.5723,66.0935,120.93,-0.770711,-0.10075,0.554144,-0.297958,1.05008,2.79874,-0.612391,3.05444,-3.15463,4.18462,-0.345547,0.319199,-0.171013,31.4,93.387,0.024999,1.49978,3.94417,-0.859421,0.0788419,-0.088023,0.0917641,0.164471,-0.0979603,0.462482,-3.73823,-0.392996,-4.76062,-5.89908,0.249856,2.14466,-3.73823,-0.392996,5.03313
2913.79,-7.8006,62.2873,139.629,-0.813585,-0.123405,0.504384,-0.261625,0.858206,2.98804,-0.859517,4.02254,-1.40702,4.75893,-0.330219,0.303224,-0.221044,31.4,93.409,0.024999,1.23611,4.2273,-1.14354,0.0980502,-0.04778,0.113625,0.155912,-0.110018,0.461992,-2.39899,-1.70068,-5.67102,-4.64777,1.54306,1.28903,-2.39899,-1.70068,4.12273
2913.81,-7.8006,62.2873,139.629,-0.813585,-0.123405,0.504384,-0.261625,0.858206,2.98804,-0.859517,4.02254,-1.40702,4.75893,-0.330219,0.303224,-0.221044,31.4,93.409,0.024999,1.23611,4.2273,-1.14354,0.0980502,-0.04778,0.113625,0.155912,-0.110018,0.461992,-2.39899,-1.70068,-5.67102,-4.64777,1.54306,1.28903,-2.39899,-1.70068,4.12273
2913.84,-0.235558,59.6118,147.453,-0.833233,-0.137577,0.477647,-0.242174,0.832861,3.03604,-1.00762,4.35822,-1.29558,4.72662,-0.318663,0.295651,-0.245301,31.4,93.409,0.025,1.17913,4.33075,-1.35745,0.106889,-0.0306443,0.115329,0.153895,-0.117882,0.459944,-1.8395,-1.44324,-6.12755,-4.09004,1.36977,0.550474,-1.8395,-1.44324,3.6662
2913.86,-0.235558,59.6118,147.453,-0.833233,-0.137577,0.477647,-0.242174,0.832861,3.03604,-1.00762,4.35822,-1.29558,4.72662,-0.318663,0.295651,-0.245301,31.4,93.409,0.025,1.17913,4.33075,-1.35745,0.106889,-0.0306443,0.115329,0.153895,-0.117882,0.459944,-1.8395,-1.44324,-6.12755,-4.09004,1.36977,0.550474,-1.8395,-1.44324,3.6662
2913.89,11.552,53.0804,159.627,-0.868096,-0.167237,0.421626,-0.201673,0.810485,3.02838,-0.996235,3.86469,-0.504976,6.30037,-0.287956,0.264033,-0.289863,31.4,93.432,0.025001,1.13824,4.35945,-1.43241,0.112915,-0.03278,0.135632,0.14473,-0.120055,0.448657,-2.14506,-2.19398,-6.74319,-3.9652,1.5431,0.785328,-2.14506,-2.19398,3.05056
2913.91,11.552,53.0804,159.627,-0.868096,-0.167237,0.421626,-0.201673,0.810485,3.02838,-0.996235,3.86469,-0.504976,6.30037,-0.287956,0.264033,-0.289863,31.4,93.432,0.025001,1.13824,4.35945,-1.43241,0.112915,-0.03278,0.135632,0.14473,-0.120055,0.448657,-2.14506,-2.19398,-6.74319,-3.9652,1.5431,0.785328,-2.14506,-2.19398,3.05056
2913.94,19.26,45.4634,167.614,-0.897048,-0.194488,0.362104,-0.162358,0.701462,3.05667,-0.837421,3.81742,-1.68738,7.20357,-0.251323,0.241426,-0.336486,31.39,93.5,0.025,1.0003,4.37322,-1.2693,0.104231,-0.0347142,0.168269,0.143572,-0.123169,0.44597,-2.48449,-0.758998,-7.90965,-3.16358,-0.21404,0.494452,-2.48449,-0.758998,1.88409
2913.96,23.5897,37.0063,172.647,-0.922214,-0.213361,0.297588,-0.124258,0.810108,3.08961,-0.396063,4.07602,-4.75166,5.95649,-0.19619,0.221475,-0.372011,31.38,93.496,0.025001,1.09729,4.45189,-0.696686,0.106905,-0.107812,0.149225,0.144421,-0.124669,0.435356,-2.19191,3.35336,-7.65653,-1.81887,-3.75077,-1.80018,-2.19191,3.35336,2.13722
2913.99,23.5897,37.0063,172.647,-0.922214,-0.213361,0.297588,-0.124258,0.810108,3.08961,-0.396063,4.07602,-4.75166,5.95649,-0.19619,0.221475,-0.372011,31.38,93.496,0.025001,1.09729,4.45189,-0.696686,0.106905,-0.107812,0.149225,0.144421,-0.124669,0.435356,-2.19191,3.35336,-7.65653,-1.81887,-3.75077,-1.80018,-2.19191,3.35336,2.13722
2914.01,24.7317,32.6995,174.512,-0.933339,-0.218421,0.264817,-0.105086,0.860229,3.03139,-0.258121,3.66435,-5.23347,6.01786,-0.171982,0.214696,-0.380914,31.38,93.428,0.024999,1.18543,4.38535,-0.441619,0.100535,-0.122998,0.145302,0.138845,-0.131231,0.429264,-2.32284,4.03198,-7.44169,-1.62656,-4.44529,-2.18595,-2.32284,4.03198,2.35205
2914.04,24.7317,32.6995,174.512,-0.933339,-0.218421,0.264817,-0.105086,0.860229,3.03139,-0.258121,3.66435,-5.23347,6.01786,-0.171982,0.214696,-0.380914,31.38,93.428,0.024999,1.18543,4.38535,-0.441619,0.100535,-0.122998,0.145302,0.138845,-0.131231,0.429264,-2.32284,4.03198,-7.44169,-1.62656,-4.44529,-2.18595,-2.32284,4.03198,2.35205
2914.06,26.0762,24.2493,177.814,-0.951411,-0.22443,0.200379,-0.0655485,1.01285,2.86096,-0.206486,4.4536,-1.94496,2.9991,-0.114901,0.194738,-0.409546,31.38,93.451,0.025,1.35484,4.21087,-0.29415,0.0908621,-0.0618716,0.124756,0.138283,-0.13158,0.427104,1.71036,2.87343,-4.62927,0.431241,-1.60429,-5.92402,1.71036,2.87343,5.16448
2914.09,26.0762,24.2493,177.814,-0.951411,-0.22443,0.200379,-0.0655485,1.01285,2.86096,-0.206486,4.4536,-1.94496,2.9991,-0.114901,0.194738,-0.409546,31.38,93.451,0.025,1.35484,4.21087,-0.29415,0.0908621,-0.0618716,0.124756,0.138283,-0.13158,0.427104,1.71036,2.87343,-4.62927,0.431241,-1.60429,-5.92402,1.71036,2.87343,5.16448
2914.11,26.3005,20.1606,-178.463,-0.959193,-0.221688,0.173427,-0.0269596,1.56207,-0.351485,0.133427,6.85314,-0.99362,-18.275,-0.0811452,0.172449,-0.415542,31.375,93.458,0.025001,2.01175,0.778384,0.0605987,0.166446,-0.0514662,-0.386392,0.139947,-0.135555,0.413568,11.1971,6.09534,14.8122,3.4777,-1.24017,-27.4654,11.1971,6.09534,24.606
2914.14,25.4124,29.1439,-174.034,-0.945732,-0.199815,0.25618,-0.00613001,1.45179,-5.35962,0.965663,18.5492,-8.55373,-15.3523,-0.142547,0.155631,-0.419592,31.38,93.451,0.024999,2.34216,-6.19039,1.04782,0.383807,-0.120622,-0.402166,0.149142,-0.148797,0.419779,18.775,16.5721,5.07904,13.7796,-9.44284,-23.8598,18.775,16.5721,14.8728
2914.16,25.4124,29.1439,-174.034,-0.945732,-0.199815,0.25618,-0.00613001,1.45179,-5.35962,0.965663,18.5492,-8.55373,-15.3523,-0.142547,0.155631,-0.419592,31.38,93.451,0.024999,2.34216,-6.19039,1.04782,0.383807,-0.120622,-0.402166,0.149142,-0.148797,0.419779,18.775,16.5721,5.07904,13.7796,-9.44284,-23.8598,18.775,16.5721,14.8728
2914.19,24.3372,39.0552,-173.517,-0.923815,-0.179872,0.33746,-0.0182546,0.28428,-7.77102,1.68199,30.7962,-8.62697,-8.75724,-0.211758,0.134009,-0.408127,31.38,93.552,0.025,1.09297,-9.75453,1.96874,0.667536,-0.193018,-0.245714,0.148149,-0.129703,0.436574,24.2186,19.2768,-11.8905,24.6255,-9.48561,-16.3139,24.2186,19.2768,-2.09676
