Timestamp,Yaw,Pitch,Roll,Qtn[0], Qtn[1], Qtn[2], Qtn[3],Rate X,Rate Y,Rate Z,Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Temp,Pres,dTime,dTheta X,dTheta Y,dTheta Z,dVel X,dVel Y,dVel Z,MagNed X,MagNed Y,MagNed Z,AccelNed X,AccelNed Y,AccelNed Z,LinearAccel X,LinearAccel Y,LinearAccel Z,LinearAccelNed X,LinearAccelNed Y,LinearAccelNed Z,Amplitude,Distance,Light 1,Light 2,Light 3,Light 4,Comments
513.2,-139.776,0.421029,-178.989,0.343808,-0.938991,0.00702225,-0.00648402,0.00106055,0.00215738,0.00164912,0.0491629,0.139925,10.0613,0.967012,0.639399,-0.382682,43.95,100.997,0.025001,0.00498074,0.00550855,0.0117033,0.00057115,0.0035819,0.250736,-1.15761,-0.132936,0.364223,0.0432292,-0.012742,-10.0623,-0.0228043,-0.0328972,0.269344,0.0432292,-0.012742,-0.268547,0,1000,0,0,0,0,
513.225,-139.777,0.419273,-178.988,0.343801,-0.938994,0.00703381,-0.00647187,0.00109301,0.00048101,0.000767269,-0.0157987,0.160797,10.014,0.965734,0.643407,-0.377161,43.95,100.997,0.024999,0.00452656,0.00426542,0.0104974,0.000304371,0.00405466,0.250597,-1.15912,-0.129071,0.358663,0.0784013,0.0452547,-10.0149,-0.0874657,-0.0121558,0.222021,0.0784013,0.0452547,-0.221126,0,1000,0,0,0,0,
513.251,-139.777,0.416936,-178.986,0.343806,-0.938992,0.00705694,-0.00645867,0.00164872,0.000645226,0.00103739,0.0422112,0.157565,10.0304,0.965744,0.640723,-0.382755,43.95,100.997,0.025,0.00520886,0.00429578,0.0107944,0.000642939,0.00426515,0.250613,-1.15749,-0.131071,0.364321,0.0363857,0.00465634,-10.0317,-0.0290564,-0.0157247,0.238457,0.0363857,0.00465634,-0.237924,0,1000,0,0,0,0,
513.276,-139.78,0.414892,-178.984,0.343779,-0.939002,0.00707972,-0.00644775,-0.000247217,0.00134057,0.00045171,0.0299027,0.256674,9.98571,0.964479,0.640704,-0.385625,43.95,100.997,0.025,0.0046861,0.00415417,0.0106338,0.000351728,0.0052663,0.250268,-1.15656,-0.130158,0.367211,-0.018999,0.0881719,-9.98864,-0.0410155,0.0830417,0.193757,-0.018999,0.0881719,-0.194897,0,1000,0,0,0,0,
513.301,-139.78,0.412851,-178.982,0.343781,-0.939001,0.00710423,-0.00643777,-7.02E-05,-0.000440645,-0.000328042,-0.00897984,0.214419,10.0163,0.965742,0.642067,-0.37996,43.95,100.985,0.025001,0.00376516,0.00317433,0.00973828,0.000151359,0.00536736,0.250226,-1.15831,-0.129969,0.361523,0.0384665,0.0802144,-10.0182,-0.0795491,0.0404029,0.224359,0.0384665,0.0802144,-0.224463,0,1000,0,0,0,0,
513.327,-139.78,0.412407,-178.981,0.343782,-0.939001,0.00711112,-0.00643617,-0.000262473,-0.00115484,-0.000664542,0.0539972,0.206287,10.0278,0.961976,0.638042,-0.384248,43.965,101.002,0.025,0.00294233,0.00216343,0.0105225,2.98E-05,0.00543452,0.250486,-1.15291,-0.130567,0.365909,-0.00415772,0.033097,-10.03,-0.0164962,0.0321547,0.235827,-0.00415772,0.033097,-0.236237,0,1000,0,0,0,0,
513.352,-139.78,0.412294,-178.98,0.343777,-0.939002,0.00711768,-0.00643748,-0.000423154,-0.00117635,-0.000254592,-0.00835759,0.200978,10.0176,0.969516,0.642039,-0.389713,43.95,101.01,0.025,0.003071,0.00191726,0.00876239,0.000372681,0.00510606,0.25084,-1.16135,-0.132319,0.371241,0.0467779,0.0692838,-10.0192,-0.0788318,0.0267165,0.225619,0.0467779,0.0692838,-0.225486,0,1000,0,0,0,0,
513.377,-139.779,0.415066,-178.982,0.343783,-0.939,0.00709379,-0.00645455,-0.00127937,-0.00290946,-0.00118532,0.0839491,0.132159,10.0253,0.965732,0.643394,-0.379986,43.95,100.997,0.024999,0.00172791,-0.000201023,0.00857567,0.000967602,0.00424934,0.250945,-1.15917,-0.128964,0.361494,0.0210096,-0.0423676,-10.0264,0.0130012,-0.041779,0.233357,0.0210096,-0.0423676,-0.232666,0,1000,0,0,0,0,
513.402,-139.778,0.418692,-178.984,0.343796,-0.938995,0.00707192,-0.00648038,0.0005691,-0.00225587,-0.000649942,0.0244999,0.177076,10.0112,0.969549,0.639441,-0.376946,43.96,101.01,0.025001,0.003199,-0.000414935,0.00782956,0.00121452,0.00376117,0.250629,-1.15949,-0.13453,0.35845,0.0374989,0.0310282,-10.0126,-0.0470678,0.00336531,0.219226,0.0374989,0.0310282,-0.218902,0,1000,0,0,0,0,
513.428,-139.773,0.421562,-178.985,0.343832,-0.938982,0.00705596,-0.00650156,0.000436974,-0.00133787,-0.00105768,0.115494,0.147241,10.0254,0.965785,0.635417,-0.381235,43.95,100.997,0.024999,0.00350212,0.000474118,0.00961378,0.00210008,0.003832,0.250166,-1.15409,-0.135237,0.362798,-0.0121865,-0.0501953,-10.027,0.043436,-0.0263211,0.233416,-0.0121865,-0.0501953,-0.233226,0,1000,0,0,0,0,
