Timestamp,Yaw,Pitch,Roll,Qtn[0], Qtn[1], Qtn[2], Qtn[3],Rate X,Rate Y,Rate Z,Accel X,Accel Y,Accel Z,Temp,Pres,dTime,dTheta X,dTheta Y,dTheta Z,dVel X,dVel Y,dVel Z,AccelNed X,AccelNed Y,AccelNed Z,LinearAccel X,LinearAccel Y,LinearAccel Z,LinearAccelNed X,LinearAccelNed Y,LinearAccelNed Z
2262.55,40.5856,85.1769,27.0427,0.0667428,-0.676832,-0.0998584,-0.726273,-0.523752,-0.0337821,-0.061001,-0.991027,-0.0432166,0.332706,33.71,96.546,0.024999,-0.759051,-0.0353464,-0.078142,-0.024857,-0.00324718,0.00804687,0.269551,-0.018952,1.01078,-10.7501,0.331176,1.06614,0.269551,-0.018952,10.8045
2262.57,40.5856,85.1769,27.0427,0.0667428,-0.676832,-0.0998584,-0.726273,-0.523752,-0.0337821,-0.061001,-0.991027,-0.0432166,0.332706,33.71,96.546,0.024999,-0.759051,-0.0353464,-0.078142,-0.024857,-0.00324718,0.00804687,0.269551,-0.018952,1.01078,-10.7501,0.331176,1.06614,0.269551,-0.018952,10.8045
2262.6,38.1522,85.142,23.1275,0.0770907,-0.674623,-0.107637,-0.726192,-0.514282,-0.0410156,-0.0539213,-1.05363,-0.183525,0.135328,33.71,96.512,0.025,-0.743759,-0.0578164,-0.0779839,-0.0260574,0.00100699,0.0027177,0.107963,-0.197407,1.05428,-10.8122,0.142246,0.898072,0.107963,-0.197407,10.848
2262.62,38.1522,85.142,23.1275,0.0770907,-0.674623,-0.107637,-0.726192,-0.514282,-0.0410156,-0.0539213,-1.05363,-0.183525,0.135328,33.71,96.512,0.025,-0.743759,-0.0578164,-0.0779839,-0.0260574,0.00100699,0.0027177,0.107963,-0.197407,1.05428,-10.8122,0.142246,0.898072,0.107963,-0.197407,10.848
2262.65,37.1361,85.1142,21.3753,0.0821304,-0.673497,-0.111589,-0.726088,-0.524024,-0.0348519,-0.0467546,-1.13551,0.141343,-0.476621,33.705,96.496,0.025001,-0.743096,-0.0567312,-0.062864,-0.0257947,0.000173109,-0.000559188,-0.573056,-0.050956,1.09797,-10.8937,0.445365,0.300136,-0.573056,-0.050956,10.8917
2262.67,37.1361,85.1142,21.3753,0.0821304,-0.673497,-0.111589,-0.726088,-0.524024,-0.0348519,-0.0467546,-1.13551,0.141343,-0.476621,33.705,96.496,0.025001,-0.743096,-0.0567312,-0.062864,-0.0257947,0.000173109,-0.000559188,-0.573056,-0.050956,1.09797,-10.8937,0.445365,0.300136,-0.573056,-0.050956,10.8917
2262.7,35.7517,85.0952,18.4805,0.0922841,-0.671519,-0.119866,-0.725381,-0.532055,-0.00871346,-0.028668,-1.04343,0.227132,-0.0967075,33.71,96.478,0.025001,-0.765851,-0.0196704,-0.0393812,-0.0263577,-0.0013615,-0.00561967,-0.232125,0.136096,1.03792,-10.8013,0.492564,0.697482,-0.232125,0.136096,10.8317
2262.72,35.158,85.049,16.3794,0.101973,-0.669478,-0.128529,-0.724487,-0.523559,-0.0267573,0.00282112,-1.00116,0.221035,0.105411,33.71,96.432,0.025001,-0.759249,-0.0347491,0.00190772,-0.0237476,-0.00145152,0.00403386,-0.042494,0.193096,1.01153,-10.7584,0.459389,0.916346,-0.042494,0.193096,10.8053
2262.75,35.158,85.049,16.3794,0.101973,-0.669478,-0.128529,-0.724487,-0.523559,-0.0267573,0.00282112,-1.00116,0.221035,0.105411,33.71,96.432,0.025001,-0.759249,-0.0347491,0.00190772,-0.0237476,-0.00145152,0.00403386,-0.042494,0.193096,1.01153,-10.7584,0.459389,0.916346,-0.042494,0.193096,10.8053
2262.78,35.2328,85.003,15.6986,0.106588,-0.668364,-0.133096,-0.724026,-0.529913,-0.0329091,0.019831,-0.961498,0.397124,0.156527,33.71,96.421,0.024999,-0.75866,-0.0408096,0.0254371,-0.0240184,-3.30E-05,0.00396332,-0.0544792,0.377722,0.980329,-10.718,0.627948,0.97779,-0.0544792,0.377722,10.7741
2262.8,35.2328,85.003,15.6986,0.106588,-0.668364,-0.133096,-0.724026,-0.529913,-0.0329091,0.019831,-0.961498,0.397124,0.156527,33.71,96.421,0.024999,-0.75866,-0.0408096,0.0254371,-0.0240184,-3.30E-05,0.00396332,-0.0544792,0.377722,0.980329,-10.718,0.627948,0.97779,-0.0544792,0.377722,10.7741
2262.83,36.5547,84.8978,15.4497,0.11557,-0.666171,-0.143167,-0.722747,-0.564658,-0.022808,0.0659386,-1.00249,0.0352782,-0.117109,33.71,96.398,0.024999,-0.795795,-0.0321489,0.0902211,-0.023954,0.00089241,0.00145912,-0.193244,-0.0621119,0.989311,-10.7574,0.267304,0.722408,-0.193244,-0.0621119,10.7831
2262.85,38.7375,84.798,16.0078,0.124443,-0.664032,-0.15395,-0.721024,-0.570996,-0.0123185,0.0824854,-0.980731,-0.140232,-0.0649864,33.7025,96.36,0.024999,-0.812119,-0.0215843,0.117505,-0.0235222,-0.0056294,0.00147913,-0.0747906,-0.209832,0.967521,-10.7341,0.104643,0.788552,-0.0747906,-0.209832,10.7613
2262.88,38.7375,84.798,16.0078,0.124443,-0.664032,-0.15395,-0.721024,-0.570996,-0.0123185,0.0824854,-0.980731,-0.140232,-0.0649864,33.7025,96.36,0.024999,-0.812119,-0.0215843,0.117505,-0.0235222,-0.0056294,0.00147913,-0.0747906,-0.209832,0.967521,-10.7341,0.104643,0.788552,-0.0747906,-0.209832,10.7613
2262.9,41.3275,84.6906,16.9745,0.133032,-0.661854,-0.164939,-0.71906,-0.545024,-0.00319066,0.0942935,-0.97243,0.255785,-0.0171884,33.71,96.364,0.024999,-0.805349,-0.014731,0.140792,-0.0239155,-0.00363696,-0.00325055,-0.188894,0.166352,0.973647,-10.7242,0.520364,0.849589,-0.188894,0.166352,10.7674
2262.93,41.3275,84.6906,16.9745,0.133032,-0.661854,-0.164939,-0.71906,-0.545024,-0.00319066,0.0942935,-0.97243,0.255785,-0.0171884,33.71,96.364,0.024999,-0.805349,-0.014731,0.140792,-0.0239155,-0.00363696,-0.00325055,-0.188894,0.166352,0.973647,-10.7242,0.520364,0.849589,-0.188894,0.166352,10.7674
2262.95,42.7642,84.6389,17.6148,0.137148,-0.660806,-0.170407,-0.717974,-0.553097,-0.00732846,0.102824,-0.945131,0.0160403,0.00492237,33.71,96.307,0.025,-0.793559,-0.00793358,0.14935,-0.0225643,-0.00276563,0.00306562,-0.0672219,-0.043375,0.941888,-10.696,0.292951,0.877072,-0.0672219,-0.043375,10.7356
2262.98,42.7642,84.6389,17.6148,0.137148,-0.660806,-0.170407,-0.717974,-0.553097,-0.00732846,0.102824,-0.945131,0.0160403,0.00492237,33.71,96.307,0.025,-0.793559,-0.00793358,0.14935,-0.0225643,-0.00276563,0.00306562,-0.0672219,-0.043375,0.941888,-10.696,0.292951,0.877072,-0.0672219,-0.043375,10.7356
2263,45.8718,84.5379,19.1265,0.145254,-0.658737,-0.181459,-0.715569,-0.539403,0.00035779,0.113798,-0.907048,0.0549174,0.0636092,33.71,96.296,0.025001,-0.792566,0.000311764,0.166056,-0.0220351,-0.00165385,0.00256368,-0.0282725,0.01544,0.910362,-10.6563,0.360372,0.944392,-0.0282725,0.01544,10.7041
2263.03,49.0858,84.4268,20.739,0.15326,-0.656581,-0.19261,-0.712962,-0.545242,0.00602119,0.112199,-0.901627,0.0303776,-0.0154909,33.71,96.273,0.025001,-0.798143,0.00370586,0.168528,-0.0224147,-0.00472854,-0.00110211,-0.085394,-0.0467788,0.897003,-10.6491,0.367193,0.874033,-0.085394,-0.0467788,10.6907
2263.05,49.0858,84.4268,20.739,0.15326,-0.656581,-0.19261,-0.712962,-0.545242,0.00602119,0.112199,-0.901627,0.0303776,-0.0154909,33.71,96.273,0.025001,-0.798143,0.00370586,0.168528,-0.0224147,-0.00472854,-0.00110211,-0.085394,-0.0467788,0.897003,-10.6491,0.367193,0.874033,-0.085394,-0.0467788,10.6907
2263.08,51.9531,84.3319,22.0181,0.161369,-0.654354,-0.203436,-0.710208,-0.542427,0.00186461,0.0974992,-0.842901,-0.159757,0.214875,33.71,96.239,0.025001,-0.787514,0.0111225,0.149324,-0.0212053,-0.00456915,0.00239,0.214203,-0.097314,0.852539,-10.5888,0.202879,1.11162,0.214203,-0.097314,10.6463
2263.1,51.9531,84.3319,22.0181,0.161369,-0.654354,-0.203436,-0.710208,-0.542427,0.00186461,0.0974992,-0.842901,-0.159757,0.214875,33.71,96.239,0.025001,-0.787514,0.0111225,0.149324,-0.0212053,-0.00456915,0.00239,0.214203,-0.097314,0.852539,-10.5888,0.202879,1.11162,0.214203,-0.097314,10.6463
2263.13,53.2032,84.2904,22.487,0.165439,-0.653199,-0.208653,-0.70882,-0.538482,0.00903478,0.0865638,-0.833452,-0.323864,0.0758147,33.71,96.216,0.024999,-0.778459,0.0101909,0.136685,-0.0207235,-0.00675041,0.00106838,0.181098,-0.305887,0.823963,-10.5786,0.0487993,0.976082,0.181098,-0.305887,10.6177
2263.15,55.323,84.2254,23.0707,0.173641,-0.650818,-0.218662,-0.706025,-0.527717,0.0104075,0.0666861,-0.753055,-0.268468,0.196841,33.71,96.182,0.025,-0.765245,0.0180105,0.110518,-0.0204882,-0.00526994,0.00121653,0.266409,-0.18463,0.75687,-10.4971,0.117683,1.10344,0.266409,-0.18463,10.5506
2263.18,55.323,84.2254,23.0707,0.173641,-0.650818,-0.218662,-0.706025,-0.527717,0.0104075,0.0666861,-0.753055,-0.268468,0.196841,33.71,96.182,0.025,-0.765245,0.0180105,0.110518,-0.0204882,-0.00526994,0.00121653,0.266409,-0.18463,0.75687,-10.4971,0.117683,1.10344,0.266409,-0.18463,10.5506
2263.2,56.9288,84.2044,23.1817,0.181978,-0.648437,-0.227988,-0.703161,-0.513865,0.0173987,0.0424148,-0.811111,-0.235885,-0.0652558,33.7225,96.156,0.024999,-0.741895,0.0266914,0.0759508,-0.0197804,-0.00626649,0.00227005,0.0325124,-0.300372,0.791531,-10.5548,0.153426,0.843878,0.0325124,-0.300372,10.5853
2263.23,56.9288,84.2044,23.1817,0.181978,-0.648437,-0.227988,-0.703161,-0.513865,0.0173987,0.0424148,-0.811111,-0.235885,-0.0652558,33.7225,96.156,0.024999,-0.741895,0.0266914,0.0759508,-0.0197804,-0.00626649,0.00227005,0.0325124,-0.300372,0.791531,-10.5548,0.153426,0.843878,0.0325124,-0.300372,10.5853
2263.25,58.0489,84.2295,22.8301,0.19056,-0.646029,-0.236734,-0.700208,-0.508208,0.0251014,0.0264104,-0.770314,-0.113058,0.0809988,33.71,96.137,0.024999,-0.735027,0.036205,0.0467486,-0.0194069,-0.00271022,0.00165501,0.0903043,-0.111501,0.769506,-10.5144,0.269007,0.988559,0.0903043,-0.111501,10.5633
2263.28,58.0489,84.2295,22.8301,0.19056,-0.646029,-0.236734,-0.700208,-0.508208,0.0251014,0.0264104,-0.770314,-0.113058,0.0809988,33.71,96.137,0.024999,-0.735027,0.036205,0.0467486,-0.0194069,-0.00271022,0.00165501,0.0903043,-0.111501,0.769506,-10.5144,0.269007,0.988559,0.0903043,-0.111501,10.5633
2263.3,58.4102,84.2506,22.4459,0.195026,-0.644725,-0.241021,-0.698716,-0.52147,0.0262227,0.0108032,-0.781298,-0.411654,-0.0347394,33.71,96.114,0.025,-0.747065,0.0350352,0.0314371,-0.0191354,-0.00844391,0.00188109,0.173138,-0.419448,0.758405,-10.5258,-0.0370485,0.872059,0.173138,-0.419448,10.5522
2263.33,58.5624,84.3214,21.1228,0.20422,-0.641985,-0.249101,-0.695772,-0.507771,0.0218146,-0.0148943,-0.737748,-0.367467,-0.0146294,33.71,96.08,0.025001,-0.734563,0.03575,-0.00627168,-0.0184437,-0.0035489,0.00295135,0.174077,-0.362331,0.719674,-10.4834,-0.0182469,0.889325,0.174077,-0.362331,10.5134
2263.36,58.5624,84.3214,21.1228,0.20422,-0.641985,-0.249101,-0.695772,-0.507771,0.0218146,-0.0148943,-0.737748,-0.367467,-0.0146294,33.71,96.08,0.025001,-0.734563,0.03575,-0.00627168,-0.0184437,-0.0035489,0.00295135,0.174077,-0.362331,0.719674,-10.4834,-0.0182469,0.889325,0.174077,-0.362331,10.5134
2263.38,58.0755,84.395,19.2122,0.21337,-0.639028,-0.256551,-0.693035,-0.490984,0.0103698,-0.034286,-0.684934,-0.288096,0.0591428,33.71,96.069,0.025001,-0.711007,0.0226697,-0.0352804,-0.0175282,-0.00393936,0.00369776,0.191544,-0.243837,0.677855,-10.4319,0.0266797,0.962437,0.191544,-0.243837,10.4716
2263.41,58.0755,84.395,19.2122,0.21337,-0.639028,-0.256551,-0.693035,-0.490984,0.0103698,-0.034286,-0.684934,-0.288096,0.0591428,33.71,96.069,0.025001,-0.711007,0.0226697,-0.0352804,-0.0175282,-0.00393936,0.00369776,0.191544,-0.243837,0.677855,-10.4319,0.0266797,0.962437,0.191544,-0.243837,10.4716
2263.43,56.796,84.4126,16.6083,0.222046,-0.635644,-0.263242,-0.690909,-0.447203,-0.0211001,-0.0502319,-0.656933,0.0773683,0.301116,33.71,96.035,0.025001,-0.658441,-0.0224374,-0.0625164,-0.0168632,-0.00289116,0.00585385,0.144272,0.198658,0.68406,-10.4041,0.349926,1.21491,0.144272,0.198658,10.4778
2263.46,56.796,84.4126,16.6083,0.222046,-0.635644,-0.263242,-0.690909,-0.447203,-0.0211001,-0.0502319,-0.656933,0.0773683,0.301116,33.71,96.035,0.025001,-0.658441,-0.0224374,-0.0625164,-0.0168632,-0.00289116,0.00585385,0.144272,0.198658,0.68406,-10.4041,0.349926,1.21491,0.144272,0.198658,10.4778
2263.48,55.8248,84.3867,15.0146,0.226174,-0.633725,-0.266308,-0.690158,-0.431633,-0.0428994,-0.0634922,-0.666298,0.216866,0.345544,33.71,96.012,0.025,-0.630549,-0.0495126,-0.0780515,-0.0162991,-0.00361975,0.00871007,0.0821405,0.334507,0.701244,-10.4131,0.465043,1.27081,0.0821405,0.334507,10.495
2263.51,53.488,84.2751,11.4943,0.234084,-0.629547,-0.27202,-0.689116,-0.403715,-0.0668637,-0.0779502,-0.628393,-0.332701,0.200853,33.71,95.989,0.024999,-0.591269,-0.0858443,-0.0998257,-0.016912,-0.00332969,0.0041974,0.334187,-0.163793,0.638279,-10.3733,-0.138024,1.15821,0.334187,-0.163793,10.432
2263.53,53.488,84.2751,11.4943,0.234084,-0.629547,-0.27202,-0.689116,-0.403715,-0.0668637,-0.0779502,-0.628393,-0.332701,0.200853,33.71,95.989,0.024999,-0.591269,-0.0858443,-0.0998257,-0.016912,-0.00332969,0.0041974,0.334187,-0.163793,0.638279,-10.3733,-0.138024,1.15821,0.334187,-0.163793,10.432
2263.56,50.9367,84.0977,7.82868,0.241569,-0.625065,-0.277293,-0.68851,-0.397528,-0.0829146,-0.0751794,-0.678724,-0.00392857,-0.0163007,33.73,95.971,0.024999,-0.567943,-0.116848,-0.106176,-0.0167428,-0.00152203,0.00381795,-0.0531442,-0.0681322,0.67341,-10.4206,0.133255,0.981447,-0.0531442,-0.0681322,10.4672
2263.58,50.9367,84.0977,7.82868,0.241569,-0.625065,-0.277293,-0.68851,-0.397528,-0.0829146,-0.0751794,-0.678724,-0.00392857,-0.0163007,33.73,95.971,0.024999,-0.567943,-0.116848,-0.106176,-0.0167428,-0.00152203,0.00381795,-0.0531442,-0.0681322,0.67341,-10.4206,0.133255,0.981447,-0.0531442,-0.0681322,10.4672
2263.61,49.7731,83.9883,6.11403,0.245198,-0.622744,-0.279949,-0.688256,-0.391706,-0.0902673,-0.0720482,-0.707798,0.00450293,-0.0141918,33.71,95.944,0.025001,-0.56071,-0.12177,-0.100328,-0.0167897,-0.000534662,0.00402349,-0.0612009,-0.0630793,0.702478,-10.4477,0.113749,1.00569,-0.0612009,-0.0630793,10.4962
2263.63,47.8553,83.7544,3.08793,0.252305,-0.618082,-0.285438,-0.687635,-0.390679,-0.0916851,-0.0587685,-0.704033,0.211461,-0.0946039,33.705,95.917,0.025,-0.564423,-0.125621,-0.0821997,-0.0165157,-0.000294283,0.00290517,-0.267147,0.0270845,0.690817,-10.4397,0.268857,0.969323,-0.267147,0.0270845,10.4846
2263.66,47.8553,83.7544,3.08793,0.252305,-0.618082,-0.285438,-0.687635,-0.390679,-0.0916851,-0.0587685,-0.704033,0.211461,-0.0946039,33.705,95.917,0.025,-0.564423,-0.125621,-0.0821997,-0.0165157,-0.000294283,0.00290517,-0.267147,0.0270845,0.690817,-10.4397,0.268857,0.969323,-0.267147,0.0270845,10.4846
2263.68,46.5355,83.5041,0.641689,0.25921,-0.61339,-0.291274,-0.68682,-0.403067,-0.0938309,-0.0407854,-0.69824,-0.13364,-0.168441,33.71,95.899,0.025001,-0.573235,-0.131244,-0.054247,-0.0163368,0.00275879,0.00200162,-0.0748624,-0.270503,0.674533,-10.4291,-0.121232,0.939485,-0.0748624,-0.270503,10.4683
2263.71,46.5355,83.5041,0.641689,0.25921,-0.61339,-0.291274,-0.68682,-0.403067,-0.0938309,-0.0407854,-0.69824,-0.13364,-0.168441,33.71,95.899,0.025001,-0.573235,-0.131244,-0.054247,-0.0163368,0.00275879,0.00200162,-0.0748624,-0.270503,0.674533,-10.4291,-0.121232,0.939485,-0.0748624,-0.270503,10.4683
2263.73,45.7459,83.2515,-1.28992,0.265928,-0.608721,-0.297416,-0.685773,-0.407243,-0.084165,-0.029434,-0.674173,-0.119632,-0.209691,33.71,95.876,0.025001,-0.579166,-0.12586,-0.037701,-0.0167015,-0.00334795,-0.00278215,-0.109654,-0.290699,0.645184,-10.4001,-0.14554,0.9409,-0.109654,-0.290699,10.4389
2263.76,45.7459,83.2515,-1.28992,0.265928,-0.608721,-0.297416,-0.685773,-0.407243,-0.084165,-0.029434,-0.674173,-0.119632,-0.209691,33.71,95.876,0.025001,-0.579166,-0.12586,-0.037701,-0.0167015,-0.00334795,-0.00278215,-0.109654,-0.290699,0.645184,-10.4001,-0.14554,0.9409,-0.109654,-0.290699,10.4389
2263.78,45.4839,83.1284,-2.12806,0.26925,-0.606402,-0.300557,-0.685161,-0.402958,-0.0896863,-0.0214981,-0.604502,0.0519929,0.250344,33.71,95.865,0.024999,-0.581323,-0.120338,-0.0284079,-0.0151548,-0.000412696,0.00403587,0.0784093,0.167111,0.62986,-10.3279,0.00848141,1.4213,0.0784093,0.167111,10.4236
2263.81,45.3288,82.8806,-3.44016,0.275677,-0.601785,-0.307065,-0.68379,-0.409704,-0.0848538,-0.00210602,-0.633135,0.123486,-0.20598,33.71,95.831,0.024999,-0.585035,-0.120189,-0.00157212,-0.0149254,0.00137842,0.000600122,-0.282642,-0.128155,0.601852,-10.3514,0.0506499,1.00565,-0.282642,-0.128155,10.3956
2263.83,45.3288,82.8806,-3.44016,0.275677,-0.601785,-0.307065,-0.68379,-0.409704,-0.0848538,-0.00210602,-0.633135,0.123486,-0.20598,33.71,95.831,0.024999,-0.585035,-0.120189,-0.00157212,-0.0149254,0.00137842,0.000600122,-0.282642,-0.128155,0.601852,-10.3514,0.0506499,1.00565,-0.282642,-0.128155,10.3956
2263.86,45.5386,82.6395,-4.43464,0.282137,-0.597105,-0.314004,-0.682104,-0.428504,-0.0914676,0.00740977,-0.561,-0.228562,0.134573,33.71,95.808,0.025,-0.61039,-0.12581,0.012571,-0.014378,-0.0017308,0.0029347,0.210353,-0.0961386,0.575831,-10.274,-0.325577,1.38551,0.210353,-0.0961386,10.3696
2263.89,45.5386,82.6395,-4.43464,0.282137,-0.597105,-0.314004,-0.682104,-0.428504,-0.0914676,0.00740977,-0.561,-0.228562,0.134573,33.71,95.808,0.025,-0.61039,-0.12581,0.012571,-0.014378,-0.0017308,0.0029347,0.210353,-0.0961386,0.575831,-10.274,-0.325577,1.38551,0.210353,-0.0961386,10.3696
2263.91,45.9632,82.3581,-5.20853,0.288287,-0.592177,-0.321102,-0.680522,-0.420935,-0.107149,0.0172944,-0.524585,-0.216541,0.248638,33.71,95.785,0.024999,-0.608636,-0.144064,0.0268265,-0.0138943,-1.28E-05,0.00453955,0.274443,0.00607051,0.555468,-10.2313,-0.334773,1.54565,0.274443,0.00607051,10.3492
2263.94,46.2645,82.2013,-5.51359,0.291287,-0.589592,-0.324771,-0.679747,-0.424427,-0.113986,0.0195927,-0.527454,-0.174476,0.0487521,33.71,95.785,0.025001,-0.607017,-0.158338,0.0320049,-0.0137493,-0.000920856,0.00260937,0.117338,-0.121799,0.531435,-10.2306,-0.302163,1.37154,0.117338,-0.121799,10.3252
2263.96,46.2645,82.2013,-5.51359,0.291287,-0.589592,-0.324771,-0.679747,-0.424427,-0.113986,0.0195927,-0.527454,-0.174476,0.0487521,33.71,95.785,0.025001,-0.607017,-0.158338,0.0320049,-0.0137493,-0.000920856,0.00260937,0.117338,-0.121799,0.531435,-10.2306,-0.302163,1.37154,0.117338,-0.121799,10.3252
2263.99,46.9023,81.8741,-6.06682,0.297068,-0.584356,-0.332025,-0.678261,-0.409985,-0.123017,0.0178836,-0.532173,-0.110991,0.251405,33.71,95.762,0.025,-0.590663,-0.166858,0.0335604,-0.0135164,-0.000881541,0.00510724,0.186823,0.0770106,0.563825,-10.2276,-0.257299,1.62799,0.186823,0.0770106,10.3576
2264.01,46.9023,81.8741,-6.06682,0.297068,-0.584356,-0.332025,-0.678261,-0.409985,-0.123017,0.0178836,-0.532173,-0.110991,0.251405,33.71,95.762,0.025,-0.590663,-0.166858,0.0335604,-0.0135164,-0.000881541,0.00510724,0.186823,0.0770106,0.563825,-10.2276,-0.257299,1.62799,0.186823,0.0770106,10.3576
2264.04,47.4726,81.537,-6.64038,0.302563,-0.579106,-0.338964,-0.676901,-0.390101,-0.12032,0.0128721,-0.539521,-0.0436316,-0.0911468,33.71,95.74,0.025001,-0.567821,-0.166974,0.0269576,-0.0129999,-0.00148749,0.00148645,-0.0711223,-0.157251,0.521065,-10.2266,-0.210307,1.34055,-0.0711223,-0.157251,10.3148
2264.06,47.4726,81.537,-6.64038,0.302563,-0.579106,-0.338964,-0.676901,-0.390101,-0.12032,0.0128721,-0.539521,-0.0436316,-0.0911468,33.71,95.74,0.025001,-0.567821,-0.166974,0.0269576,-0.0129999,-0.00148749,0.00148645,-0.0711223,-0.157251,0.521065,-10.2266,-0.210307,1.34055,-0.0711223,-0.157251,10.3148
2264.09,47.9469,81.2026,-7.28261,0.307952,-0.573857,-0.345639,-0.675564,-0.374714,-0.12436,0.00686061,-0.477723,0.0595871,0.3066,33.71,95.706,0.025,-0.55299,-0.171651,0.0174966,-0.0128209,-0.00140184,0.0039566,0.0746277,0.228994,0.517461,-10.1562,-0.130288,1.79238,0.0746277,0.228994,10.3112
2264.11,48.119,81.015,-7.64995,0.310535,-0.571117,-0.348847,-0.675055,-0.377081,-0.134835,-0.00295977,-0.539438,-0.164752,-0.125007,33.71,95.706,0.024999,-0.540852,-0.188201,0.00804936,-0.0125938,-0.00511621,0.00372814,0.0104855,-0.257824,0.516895,-10.213,-0.368366,1.39093,0.0104855,-0.257824,10.3106
2264.14,48.119,81.015,-7.64995,0.310535,-0.571117,-0.348847,-0.675055,-0.377081,-0.134835,-0.00295977,-0.539438,-0.164752,-0.125007,33.71,95.706,0.024999,-0.540852,-0.188201,0.00804936,-0.0125938,-0.00511621,0.00372814,0.0104855,-0.257824,0.516895,-10.213,-0.368366,1.39093,0.0104855,-0.257824,10.3106
2264.16,48.3872,80.6304,-8.42584,0.31553,-0.565613,-0.354998,-0.674166,-0.352206,-0.13482,-0.00669671,-0.53645,-0.157956,-0.00735225,33.71,95.683,0.024999,-0.518335,-0.194361,-0.000309712,-0.0130482,-1.41E-05,0.00113389,0.0700274,-0.158069,0.531877,-10.1995,-0.391591,1.56989,0.0700274,-0.158069,10.3256
2264.19,48.3872,80.6304,-8.42584,0.31553,-0.565613,-0.354998,-0.674166,-0.352206,-0.13482,-0.00669671,-0.53645,-0.157956,-0.00735225,33.71,95.683,0.024999,-0.518335,-0.194361,-0.000309712,-0.0130482,-1.41E-05,0.00113389,0.0700274,-0.158069,0.531877,-10.1995,-0.391591,1.56989,0.0700274,-0.158069,10.3256
2264.21,48.4815,80.2336,-9.31778,0.320314,-0.560091,-0.360662,-0.673513,-0.342772,-0.135309,-0.0243916,-0.484259,-0.30276,0.0724651,33.71,95.66,0.024999,-0.492916,-0.19334,-0.022168,-0.0131835,-0.00322553,-0.00051721,0.239198,-0.162832,0.497687,-10.1361,-0.571747,1.71188,0.239198,-0.162832,10.2914
2264.24,48.3769,80.0401,-9.91035,0.322841,-0.557301,-0.363282,-0.673213,-0.342687,-0.127064,-0.042624,-0.537854,-0.440802,0.0373776,33.71,95.66,0.025001,-0.493081,-0.185533,-0.0447423,-0.0133445,-0.00791249,-0.000889104,0.331717,-0.270726,0.549238,-10.184,-0.732338,1.70602,0.331717,-0.270726,10.343
2264.26,48.3769,80.0401,-9.91035,0.322841,-0.557301,-0.363282,-0.673213,-0.342687,-0.127064,-0.042624,-0.537854,-0.440802,0.0373776,33.71,95.66,0.025001,-0.493081,-0.185533,-0.0447423,-0.0133445,-0.00791249,-0.000889104,0.331717,-0.270726,0.549238,-10.184,-0.732338,1.70602,0.331717,-0.270726,10.343
2264.29,47.8464,79.6766,-11.4181,0.328314,-0.551708,-0.368083,-0.672565,-0.34725,-0.110435,-0.0650734,-0.514669,0.0820324,-0.0537721,33.71,95.626,0.025001,-0.499575,-0.160406,-0.0820174,-0.0131636,-0.00356614,-0.000491784,-0.15914,-0.0718422,0.493981,-10.1499,-0.265417,1.66657,-0.15914,-0.0718422,10.2877
2264.31,47.8464,79.6766,-11.4181,0.328314,-0.551708,-0.368083,-0.672565,-0.34725,-0.110435,-0.0650734,-0.514669,0.0820324,-0.0537721,33.71,95.626,0.025001,-0.499575,-0.160406,-0.0820174,-0.0131636,-0.00356614,-0.000491784,-0.15914,-0.0718422,0.493981,-10.1499,-0.265417,1.66657,-0.15914,-0.0718422,10.2877
2264.34,47.2046,79.356,-13.0408,0.334069,-0.546284,-0.3726,-0.67167,-0.355574,-0.0929792,-0.0632394,-0.492563,-0.259407,0.113275,33.71,95.592,0.024999,-0.501302,-0.134539,-0.0861314,-0.0132571,-0.00087067,-0.00147643,0.217639,-0.0992914,0.515283,-10.1178,-0.667592,1.87559,0.217639,-0.0992914,10.309
2264.36,47.2046,79.356,-13.0408,0.334069,-0.546284,-0.3726,-0.67167,-0.355574,-0.0929792,-0.0632394,-0.492563,-0.259407,0.113275,33.71,95.592,0.024999,-0.501302,-0.134539,-0.0861314,-0.0132571,-0.00087067,-0.00147643,0.217639,-0.0992914,0.515283,-10.1178,-0.667592,1.87559,0.217639,-0.0992914,10.309
2264.39,46.5637,79.0815,-14.6989,0.340178,-0.540991,-0.377111,-0.670369,-0.368344,-0.0718653,-0.0608721,-0.527841,-0.0612635,-0.15734,33.7,95.577,0.025,-0.524745,-0.10957,-0.0823294,-0.0130352,0.000442781,-0.00293625,-0.0889712,-0.238219,0.492403,-10.1443,-0.531968,1.63702,-0.0889712,-0.238219,10.2861
2264.42,46.2566,78.9679,-15.5317,0.343378,-0.538429,-0.379392,-0.669513,-0.37625,-0.0651143,-0.0611145,-0.418861,-0.171723,0.243564,33.7025,95.57,0.024999,-0.534755,-0.0922732,-0.0796249,-0.0118194,-0.00145843,0.00146802,0.207458,0.0717982,0.464826,-10.0316,-0.673562,2.04925,0.207458,0.0717982,10.2586
2264.44,46.2566,78.9679,-15.5317,0.343378,-0.538429,-0.379392,-0.669513,-0.37625,-0.0651143,-0.0611145,-0.418861,-0.171723,0.243564,33.7025,95.57,0.024999,-0.534755,-0.0922732,-0.0796249,-0.0118194,-0.00145843,0.00146802,0.207458,0.0717982,0.464826,-10.0316,-0.673562,2.04925,0.207458,0.0717982,10.2586
