Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Timestamp
0.29901546,-0.82470393,9.91573848,0.05904,-1.24128,-0.3348,0
0.34242093,-0.85364091,9.87715584,0.05976,-1.26864,-0.34488,0
0.29419263,-0.85846374,9.90609282,0.05904,-1.25784,-0.31968,0
0.38100357,-0.91151487,9.89162433,0.05832,-1.24992,-0.3276,0
0.34242093,-0.81505827,9.91091565,0.07344,-1.24488,-0.35136,0
0.39547206,-0.84399525,9.90609282,0.08496,-1.24992,-0.35208,0
0.39064923,-0.80058978,9.90609282,0.07056,-1.24704,-0.38016,0
0.37618074,-0.88257789,9.95914395,0.06912,-1.26936,-0.3816,0
0.35206659,-0.88257789,9.99772659,0.0684,-1.23552,-0.38952,0
0.41476338,-0.82470393,9.84821886,0.06912,-1.2312,-0.38664,0
0.39547206,-0.87775506,9.8868015,0.0828,-1.24128,-0.39672,0
0.39547206,-0.8198811,9.92538414,0.09432,-1.25352,-0.40968,0
0.39064923,-0.83917242,9.94467546,0.06768,-1.2456,-0.39816,0
0.40511772,-0.8681094,9.94949829,0.07848,-1.25928,-0.38448,0
0.32795244,-0.84399525,9.92538414,0.07128,-1.242,-0.38304,0
0.34724376,-0.79094412,9.92056131,0.07344,-1.26432,-0.37224,0
0.34242093,-0.77647563,9.90609282,0.09432,-1.2528,-0.37296,0
0.31830678,-0.84881808,9.89644716,0.08712,-1.24416,-0.37656,0
0.35206659,-0.80541261,9.93985263,0.07272,-1.26,-0.37512,0
0.29419263,-0.83434959,9.89162433,0.07344,-1.28088,-0.3816,0
0.32795244,-0.81023544,9.89162433,0.07848,-1.26432,-0.18864,0
0.29901546,-0.8681094,9.92538414,0.08568,-1.25928,-0.37368,0
0.34724376,-0.82470393,9.91091565,0.0756,-1.24056,-0.38088,0
0.31830678,-0.84399525,9.94467546,0.07488,-1.2492,-0.3672,0
0.36653508,-0.80058978,9.92056131,0.07488,-1.25064,-0.3672,0
0.36171225,-0.82952676,9.91573848,0.108,-1.28232,-0.3528,0
0.38100357,-0.86328657,9.95432112,0.0792,-1.26504,-0.37512,0
0.482283,-0.87775506,9.91091565,0.09432,-1.26288,-0.54576,0
0.45334602,-0.88257789,9.91573848,0.08928,-1.27728,-0.37656,0
0.51121998,-0.83434959,9.93020697,0.1044,-1.23912,-0.39744,0
0.41476338,-0.82470393,9.89644716,0.09144,-1.25352,-0.4068,0
0.46781451,-0.84399525,9.87233301,0.08352,-1.24488,-0.4176,0
0.45334602,-0.84881808,9.95432112,0.07056,-1.25496,-0.39456,0
0.42440904,-0.78612129,9.93985263,0.08352,-1.21968,-0.40536,0
0.40994055,-0.83917242,9.8868015,0.06984,-1.23336,-0.41184,0
0.42923187,-0.76200714,9.92056131,0.08712,-1.23408,-0.38304,0
0.40994055,-0.81505827,9.90126999,0.0828,-1.2348,-0.40104,0
0.36171225,-0.75236148,9.91573848,0.08784,-1.23408,-0.38016,0
0.3858264,-0.71377884,9.86751018,0.08136,-1.23912,-0.38016,0
0.38100357,-0.74753865,9.90609282,0.0864,-1.23048,-0.37584,0
0.3858264,-0.74753865,9.89162433,0.06984,-1.2132,-0.37656,0
0.35206659,-0.75718431,9.8868015,0.0828,-1.21896,-0.38592,0
0.34724376,-0.73307016,9.89162433,0.06768,-1.23696,-0.36576,0
0.37135791,-0.76200714,9.89644716,0.0684,-1.23696,-0.37152,0
0.37135791,-0.74271582,9.92056131,0.0648,-1.22328,-0.3636,0
0.42923187,-0.77647563,9.9350298,0.05616,-1.25352,-0.37152,0
0.41958621,-0.79576695,9.91091565,0.07128,-1.25064,-0.33768,0
0.44370036,-0.80058978,9.81928188,0.07704,-1.26072,-0.34848,0
0.36653508,-0.79094412,9.89162433,0.072,-1.26216,-0.33696,0
0.37135791,-0.8198811,9.93985263,0.07056,-1.25568,-0.34344,0
0.41476338,-0.79576695,9.86751018,0.04536,-1.22184,-0.35424,0
0.40994055,-0.80541261,9.93985263,0.05328,-1.26216,-0.37368,0
0.36171225,-0.82952676,9.94949829,0.06552,-1.2564,-0.37368,0
0.33277527,-0.81023544,11.10697749,0.054,-1.21968,-0.37872,0
0.36653508,-0.82470393,9.90609282,0.06192,-1.22256,-0.39312,0
0.35688942,-0.79576695,9.91573848,0.0684,-1.23768,-0.3996,0
0.35206659,-0.7716528,9.90609282,0.07056,-1.22832,-0.39312,0
0.35688942,-0.80541261,9.93020697,0.06048,-1.24416,-0.3924,0
0.35688942,-0.75236148,9.91573848,0.0648,-1.23264,-0.36144,0
0.33277527,-0.74753865,9.93020697,0.06624,-1.242,-0.3852,0
0.34724376,-0.76200714,9.92056131,0.072,-1.2456,-0.37224,0
0.30383829,-0.81505827,9.84821886,0.07056,-1.23552,-0.378,0
0.35206659,-0.77647563,9.92056131,0.0648,-1.23984,-0.35496,0
0.30866112,-0.78612129,9.92538414,0.02736,-1.24776,-0.36648,0
0.30866112,-0.82952676,9.91573848,0.05184,-1.25064,-0.33048,0
0.35688942,-0.80058978,9.89162433,0.06192,-1.26072,-0.33912,0
0.30866112,-0.81505827,9.92538414,0.06984,-1.26144,-0.3096,0
0.35206659,-0.79576695,9.85786452,0.06984,-1.25856,-0.33912,0
0.35688942,-0.77647563,9.91573848,0.0648,-1.27728,-0.30312,0
0.37135791,-0.81023544,9.90609282,0.072,-1.26144,-0.34272,0
0.36653508,-0.88257789,9.95914395,0.05616,-1.2672,-0.33336,0
0.40029489,-0.87293223,9.90609282,0.06624,-1.24704,-0.32832,0
0.42440904,-0.84399525,9.92056131,0.07488,-1.2636,-0.3456,0
0.4340547,-0.85364091,9.86751018,0.05184,-1.23984,-0.35856,0
0.37618074,-0.80541261,9.90126999,0.0612,-1.24848,-0.36072,0
0.37618074,-0.8198811,9.91573848,0.05904,-1.2384,-0.35856,0
0.34724376,-0.84881808,9.93985263,0.05832,-1.25496,-0.53928,0
0.34724376,-0.85846374,9.86268735,0.06912,-1.25136,-0.37944,0
0.36653508,-0.83917242,9.8868015,0.05472,-1.2456,-0.37872,0
0.32795244,-0.84399525,9.87233301,0.08496,-1.25208,-0.38232,0
0.30866112,-0.84399525,9.8868015,0.06552,-1.24848,-0.39384,0
0.37135791,-0.81023544,9.91091565,0.06336,-1.2528,-0.38448,0
0.35688942,-0.78612129,9.95914395,0.054,-1.27224,-0.3852,0
0.31830678,-0.80058978,9.89644716,0.1008,-1.27584,-0.38232,0
0.37135791,-0.82952676,9.9350298,0.05904,-1.26576,-0.40032,0
0.37135791,-0.75718431,9.93020697,0.07704,-1.2636,-0.39744,0
0.41958621,-0.81505827,9.93020697,0.08856,-1.26648,-0.38016,0
0.2893698,-0.82470393,9.91573848,0.07488,-1.25712,-0.36,0
0.44852319,-0.84881808,9.93020697,0.05976,-1.2816,-0.36216,0
0.35206659,-0.82470393,9.89644716,0.07128,-1.27224,-0.35784,0
0.42923187,-0.82952676,9.96878961,0.08712,-1.25568,-0.34632,0
0.3858264,-0.85846374,9.9832581,0.08424,-1.27296,-0.36432,0
0.482283,-0.84399525,9.89644716,0.08784,-1.26,-0.36072,0
0.4340547,-0.88740072,9.90126999,0.08784,-1.25352,-0.38232,0
0.44852319,-0.84881808,9.90609282,0.07488,-1.25136,-0.37584,0
0.43887753,-0.8681094,9.91091565,0.0864,-1.23768,-0.40032,0
0.4340547,-0.87293223,9.88197867,0.09216,-1.24488,-0.39672,0
0.37135791,-0.89704638,9.92056131,0.08568,-1.25712,-0.40896,0
0.3858264,-0.81505827,9.93020697,0.06336,-1.26648,-0.42624,0
0.39547206,-0.82952676,9.94949829,0.10224,-1.2384,-0.40752,0
0.3858264,-0.8681094,9.9350298,0.0936,-1.21896,-0.39744,0
0.40511772,-0.82952676,9.95432112,0.09,-1.23912,-0.41688,0
0.40511772,-0.81023544,9.8868015,0.09072,-1.21968,-0.40608,0
0.33277527,-0.80058978,9.89644716,0.10296,-1.22112,-0.414,0
0.35688942,-0.7716528,9.88197867,0.09648,-1.23624,-0.3996,0
0.39064923,-0.7234245,9.8868015,0.07704,-1.23048,-0.4032,0
0.36171225,-0.74271582,8.66180268,0.07272,-1.23984,-0.41472,0
0.35206659,-0.78129846,9.85786452,0.08928,-1.2204,-0.39096,0
0.34724376,-0.74271582,9.91091565,0.06624,-1.2384,-0.37728,0
0.37135791,-0.74271582,9.89644716,0.06048,-1.23192,-0.38664,0
0.3858264,-0.74753865,9.9832581,0.07128,-1.24056,-0.3744,0
0.37618074,-0.76200714,9.93020697,0.06264,-1.23192,-0.37728,0
0.44370036,-0.76200714,9.92538414,0.09936,-1.2528,-0.54,0
0.42440904,-0.75236148,9.85786452,0.06768,-1.24776,-0.36144,0
0.40029489,-0.76682997,9.89644716,0.05832,-1.24488,-0.36432,0
0.44370036,-0.75718431,9.91091565,0.0684,-1.23264,-0.35712,0
0.40511772,-0.7716528,9.92056131,0.09,-1.24056,-0.3744,0
0.40029489,-0.80541261,9.90609282,0.06192,-1.23768,-0.35784,0
0.41476338,-0.80058978,9.90126999,0.05112,-1.23048,-0.35352,0
0.42440904,-0.78129846,9.90126999,0.06912,-1.2492,-0.3708,0
0.34724376,-0.76200714,9.90609282,0.05904,-1.22472,-0.39528,0
0.34724376,-0.76682997,9.94949829,0.07848,-1.22688,-0.37584,0
0.34242093,-0.75718431,9.87233301,0.07632,-1.25064,-0.37584,0
0.31830678,-0.78129846,9.9350298,0.0684,-1.24488,-0.54864,0
0.33277527,-0.79576695,9.94467546,0.07776,-1.23768,-0.37152,0
0.34724376,-0.70413318,9.93985263,0.07056,-1.23696,-0.55296,0
0.34242093,-0.74753865,9.93020697,0.06696,-1.23048,-0.3816,0
0.35688942,-0.79094412,9.9350298,0.06696,-1.22472,-0.53784,0
0.36171225,-0.77647563,9.89644716,0.06264,-1.26,-0.37512,0
0.37618074,-0.81023544,9.82892754,0.06552,-1.24776,-0.35496,0
0.27490131,-0.84881808,9.88197867,0.05832,-1.24272,-0.34848,0
0.34242093,-0.82952676,9.8385732,0.03672,-1.26504,-0.34488,0
0.36171225,-0.74753865,9.87715584,0.05832,-1.26648,-0.34056,0
0.31830678,-0.80058978,9.91573848,0.0684,-1.27152,-0.35424,0
0.3375981,-0.80058978,9.86268735,0.07488,-1.26144,-0.3384,0
0.37135791,-0.81505827,9.89162433,0.08568,-1.27368,-0.33624,0
0.3375981,-0.80541261,9.89644716,0.0504,-1.2564,-0.34344,0
0.40994055,-0.84881808,9.9350298,0.0612,-1.25424,-0.342,0
0.34724376,-0.81023544,9.94949829,0.04536,-1.24704,-0.33408,0
0.31348395,-0.82470393,9.94467546,0.04248,-1.24704,-0.35136,0
0.35688942,-0.85364091,9.92056131,0.0684,-1.25352,-0.33768,0
0.34724376,-0.8198811,9.91573848,0.08496,-1.24848,-0.33552,0
0.3375981,-0.89222355,10.01219508,0.0648,-1.25928,-0.33192,0
0.38100357,-0.85846374,9.90126999,0.05472,-1.23768,-0.33912,0
0.37135791,-0.90669204,9.92056131,0.07488,-1.25496,-0.35928,0
0.33277527,-0.84881808,9.90126999,0.07344,-1.25784,-0.36144,0
0.36171225,-0.87775506,9.95914395,0.06696,-1.26504,-0.37152,0
0.38100357,-0.88257789,9.86751018,0.06984,-1.26288,-0.40176,0
0.38100357,-0.80541261,9.90609282,0.06768,-1.26864,-0.40248,0
0.38100357,-0.84399525,9.89162433,0.07776,-1.28304,-0.40392,0
0.33277527,-0.83917242,9.9350298,0.06264,-1.26288,-0.40104,0
0.39064923,-0.87775506,9.95432112,0.0828,-1.27512,-0.4032,0
0.46299168,-0.8681094,9.8868015,0.06408,-1.28016,-0.41256,0
0.38100357,-0.85846374,9.93020697,0.07056,-1.28088,-0.3924,0
0.36171225,-0.8681094,9.93020697,0.07272,-1.26504,-0.3816,0
0.43887753,-0.81505827,9.85786452,0.08208,-1.26576,-0.38664,0
0.42923187,-0.8198811,9.87233301,0.07344,-1.2744,-0.38376,0
0.44852319,-0.8198811,9.86751018,0.10224,-1.28304,-0.37728,0
0.46299168,-0.85364091,9.91573848,0.08208,-1.2636,-0.36,0
0.43887753,-0.86328657,9.94949829,0.0648,-1.25208,-0.39456,0
0.45816885,-0.85364091,9.87715584,0.06768,-1.2348,-0.39024,0
0.44370036,-0.84881808,9.90126999,0.08856,-1.24632,-0.38376,0
0.4340547,-0.85364091,9.87715584,0.06192,-1.24704,-0.37224,0
0.39547206,-0.8198811,9.92056131,0.09432,-1.24848,-0.3636,0
0.38100357,-0.81023544,9.9350298,0.10296,-1.25424,-0.38088,0
0.40029489,-0.81505827,9.92056131,0.09432,-1.22904,-0.35424,0
0.37618074,-0.81505827,9.92056131,0.07632,-1.22688,-0.35568,0
0.37135791,-0.86328657,9.92538414,0.08352,-1.24776,-0.34272,0
0.37135791,-0.81505827,9.91091565,0.07416,-1.25424,-0.37656,0
0.41476338,-0.81023544,9.86268735,0.08712,-1.2564,-0.37152,0
0.38100357,-0.78129846,9.90126999,0.10008,-1.2348,-0.3852,0
0.3858264,-0.81023544,9.88197867,0.07776,-1.22688,-0.3996,0
0.40511772,-0.76682997,9.91091565,0.08424,-1.23696,-0.41832,0
0.35688942,-0.76682997,9.91091565,0.08568,-1.21104,-0.41472,0
0.37135791,-0.73789299,9.92538414,0.07632,-1.23696,-0.40176,0
0.42440904,-0.76682997,9.90609282,0.08352,-1.24416,-0.39168,0
0.36653508,-0.76200714,9.9350298,0.09504,-1.2384,-0.39744,0
0.37618074,-0.7234245,9.86268735,0.0864,-1.24416,-0.3816,0
0.35688942,-0.74753865,9.86268735,0.08568,-1.22256,-0.36432,0
0.40511772,-0.76682997,8.67144834,0.06984,-1.22832,-0.37368,0
0.38100357,-0.69448752,9.90126999,0.05976,-1.23048,-0.3744,0
0.40511772,-0.77647563,9.99290376,0.07344,-1.224,-0.38088,0
0.34242093,-0.68484186,9.93020697,0.07848,-1.24272,-0.38376,0
0.36171225,-0.7234245,9.9350298,0.06192,-1.21968,-0.37728,0
0.27972414,-0.74271582,9.85786452,0.04968,-1.24704,-0.37728,0
0.32312961,-0.7716528,9.92538414,0.05904,-1.23912,-0.36792,0
0.25560999,-0.80541261,9.93020697,0.05472,-1.22472,-0.33984,0
0.29901546,-0.79576695,9.8868015,0.06192,-1.242,-0.33984,0
0.29901546,-0.81023544,9.95432112,0.06192,-1.25856,-0.32544,0
0.27490131,-0.82470393,9.92538414,0.05904,-1.2456,-0.31896,0
0.2893698,-0.78129846,9.91573848,0.06336,-1.26072,-0.31824,0
0.31830678,-0.84881808,9.89162433,0.05328,-1.25784,-0.31536,0
0.29901546,-0.79094412,9.99290376,0.04248,-1.27224,-0.33408,0
0.32312961,-0.84399525,9.89162433,0.05616,-1.25568,-0.3492,0
0.37135791,-0.82952676,9.9350298,0.05976,-1.24056,-0.3852,0
0.36653508,-0.81505827,9.9350298,0.06552,-1.26576,-0.3708,0
0.35206659,-0.82470393,9.86751018,0.05688,-1.24848,-0.36792,0
0.33277527,-0.80058978,9.86751018,0.06552,-1.25424,-0.3924,0
0.3375981,-0.80541261,9.91573848,0.06336,-1.26648,-0.36432,0
0.36653508,-0.81023544,9.90126999,0.0576,-1.25496,-0.35928,0
0.40511772,-0.78612129,9.90609282,0.05328,-1.27872,-0.35784,0
0.3375981,-0.80541261,9.91091565,0.06264,-1.26936,-0.342,0
0.36171225,-0.75236148,9.8868015,0.06552,-1.27368,-0.3492,0
0.35688942,-0.79576695,9.90126999,0.05256,-1.2672,-0.38088,0
0.37135791,-0.8681094,9.95914395,0.05112,-1.25424,-0.38376,0
0.37135791,-0.81023544,9.87715584,0.04536,-1.2492,-0.37512,0
0.37618074,-0.85846374,9.91091565,0.04536,-1.2564,-0.38376,0
0.31348395,-0.82952676,9.88197867,0.05616,-1.2528,-0.34704,0
0.34242093,-0.8198811,9.94467546,0.05544,-1.23768,-0.3492,0
0.36653508,-0.87293223,9.94467546,0.05256,-1.25496,-0.34848,0
0.3375981,-0.82952676,9.88197867,0.05256,-1.25928,-0.3384,0
0.34724376,-0.85364091,9.90609282,0.06408,-1.25784,-0.33048,0
0.42440904,-0.89222355,9.89644716,0.0648,-1.26864,-0.35496,0
0.3858264,-0.88257789,8.7293223,0.06048,-1.25568,-0.3384,0
0.41476338,-0.88740072,9.92538414,0.07272,-1.26,-0.3636,0
0.44370036,-0.89222355,11.10697749,0.06552,-1.25568,-0.34992,0
0.40511772,-0.85364091,9.91573848,0.07344,-1.242,-0.55296,0
0.40511772,-0.87293223,9.90609282,0.0756,-1.2492,-0.3816,0
0.46781451,-0.89222355,9.93985263,0.09792,-1.26,-0.3888,0
0.43887753,-0.87775506,9.87715584,0.0648,-1.24848,-0.38736,0
0.49192866,-0.83917242,9.90609282,0.072,-1.24776,-0.4032,0
0.42923187,-0.85364091,9.95432112,0.09144,-1.2348,-0.39384,0
0.38100357,-0.81505827,9.9832581,0.09144,-1.25064,-0.39456,0
0.37618074,-0.84399525,9.87715584,0.07488,-1.23264,-0.39024,0
0.38100357,-0.78129846,9.89162433,0.08352,-1.23408,-0.39456,0
0.35688942,-0.80058978,9.90609282,0.0828,-1.24056,-0.39672,0
0.40511772,-0.7716528,9.89162433,0.08136,-1.24272,-0.41112,0
0.44370036,-0.73307016,9.91573848,0.08712,-1.23984,-0.4068,0
0.3858264,-0.75718431,9.93985263,0.0828,-1.21464,-0.40464,0
0.40511772,-0.74271582,9.90609282,0.09864,-1.22832,-0.37152,0
0.3375981,-0.75236148,9.89162433,0.06336,-1.22904,-0.37584,0
0.36171225,-0.72824733,9.87715584,0.05688,-1.23192,-0.3672,0
0.3375981,-0.73789299,9.88197867,0.0648,-1.2384,-0.3528,0
0.38100357,-0.76200714,9.93020697,0.07632,-1.23984,-0.35568,0
0.37618074,-0.80058978,9.91573848,0.0864,-1.24704,-0.33912,0
0.31348395,-0.84399525,9.86751018,0.08208,-1.25208,-0.35928,0
0.36653508,-0.74753865,9.93985263,0.06696,-1.24776,-0.35856,0
0.41958621,-0.8198811,9.91091565,0.07704,-1.25784,-0.3672,0
0.37135791,-0.75236148,9.89644716,0.07632,-1.25136,-0.3816,0
0.3858264,-0.77647563,9.90126999,0.07848,-1.21824,-0.39312,0
0.36653508,-0.7716528,9.93020697,0.0792,-1.25064,-0.37656,0
0.34242093,-0.84881808,9.89644716,0.06696,-1.23552,-0.38232,0
0.32312961,-0.81505827,9.9350298,0.04032,-1.22112,-0.37296,0
0.33277527,-0.80058978,9.86751018,0.05256,-1.22112,-0.40032,0
0.35688942,-0.80058978,9.93985263,0.054,-1.22184,-0.40032,0
0.32795244,-0.76200714,9.92538414,0.07056,-1.22112,-0.39528,0
0.27972414,-0.85364091,9.90126999,0.05328,-1.22688,-0.39816,0
0.29901546,-0.8198811,9.91091565,0.07416,-1.24272,-0.3924,0
0.29419263,-0.83917242,9.9350298,0.07056,-1.25064,-0.40104,0
0.31348395,-0.8198811,9.91573848,0.0648,-1.224,-0.39816,0
0.29901546,-0.80058978,9.94949829,0.07272,-1.25136,-0.41184,0
0.27490131,-0.79576695,9.95432112,0.0468,-1.24488,-0.41616,0
0.2893698,-0.8198811,9.91091565,0.0648,-1.27008,-0.39096,0
0.29419263,-0.80541261,9.98808093,0.072,-1.26432,-0.37008,0
0.30866112,-0.78612129,9.94467546,0.0684,-1.28808,-0.35496,0
0.33277527,-0.78612129,9.94949829,0.06696,-1.27008,-0.31968,0
0.38100357,-0.7716528,9.92538414,0.06768,-1.24992,-0.32112,0
0.28454697,-0.79094412,9.96396678,0.07776,-1.27152,-0.33624,0
0.36171225,-0.81023544,9.90126999,0.0648,-1.27368,-0.34488,0
0.35688942,-0.8198811,9.90609282,0.07128,-1.29312,-0.33408,0
0.44852319,-0.8681094,9.86268735,0.05616,-1.2816,-0.34488,0
0.40994055,-0.85846374,9.9350298,0.0828,-1.27224,-0.37872,0
0.40029489,-0.85364091,9.90126999,0.06048,-1.25424,-0.19008,0
0.33277527,-0.83917242,9.9832581,0.04176,-1.26792,-0.36072,0
0.4340547,-0.89222355,9.93985263,0.08064,-1.2672,-0.3744,0
0.42923187,-0.90669204,9.93020697,0.08064,-1.28592,-0.36216,0
0.40511772,-0.88257789,9.87715584,0.06984,-1.28376,-0.34848,0
0.39547206,-0.84399525,9.93985263,0.08208,-1.27296,-0.35856,0
0.41476338,-0.89704638,9.95914395,0.09,-1.27008,-0.36864,0
0.3858264,-0.81023544,9.91573848,0.05832,-1.26504,-0.36792,0
0.38100357,-0.8681094,9.95432112,0.06552,-1.27296,-0.38952,0
0.37618074,-0.87293223,9.87233301,0.09,-1.2708,-0.41688,0
0.37618074,-0.84399525,9.94467546,0.07992,-1.2456,-0.41904,0
0.36653508,-0.80058978,9.86751018,0.07128,-1.26288,-0.42552,0
0.40029489,-0.8198811,9.87233301,0.072,-1.25568,-0.41832,0
0.43887753,-0.79094412,9.91091565,0.08856,-1.25352,-0.414,0
0.39064923,-0.8681094,9.97361244,0.07128,-1.24848,-0.40176,0
0.39547206,-0.77647563,9.90609282,0.08856,-1.27224,-0.38736,0
0.42440904,-0.82470393,9.89644716,0.08064,-1.2528,-0.37656,0
0.42923187,-0.84881808,9.90126999,0.08712,-1.26144,-0.34632,0
0.46781451,-0.82470393,9.90609282,0.07704,-1.22544,-0.34992,0
0.47746017,-0.79576695,9.90126999,0.07272,-1.24776,-0.33192,0
0.49675149,-0.7716528,9.89644716,0.0756,-1.24344,-0.36792,0
0.482283,-0.79094412,9.90126999,0.09072,-1.23984,-0.18648,0
0.482283,-0.78129846,9.90609282,0.06984,-1.21392,-0.35928,0
0.43887753,-0.83434959,9.93985263,0.06624,-1.22112,-0.37152,0
0.482283,-0.82952676,9.88197867,0.06696,-1.21248,-0.38376,0
0.44852319,-0.84881808,9.89644716,0.0756,-1.22616,-0.38592,0
0.4340547,-0.82470393,9.89644716,0.05544,-1.23264,-0.37728,0
0.40029489,-0.84881808,9.93020697,0.072,-1.21032,-0.37512,0
0.35688942,-0.79094412,9.87715584,0.09288,-1.20672,-0.3636,0
0.39064923,-0.79576695,9.90126999,0.07416,-1.21104,-0.37872,0
0.35688942,-0.81023544,9.8868015,0.06984,-1.2024,-0.37296,0
0.37618074,-0.78129846,9.95432112,0.08136,-1.2096,-0.38664,0
0.37618074,-0.79576695,9.92538414,0.08928,-1.21104,-0.38736,0
0.36171225,-0.80058978,9.87233301,0.09144,-1.20888,-0.41328,0
0.30866112,-0.79094412,9.90609282,0.07416,-1.20312,-0.41328,0
0.29419263,-0.77647563,9.92538414,0.07488,-1.2204,-0.4068,0
0.27007848,-0.81505827,9.92538414,0.06768,-1.2096,-0.42768,0
0.30383829,-0.80541261,9.90609282,0.07776,-1.24344,-0.4068,0
0.32795244,-0.81023544,9.85786452,0.07056,-1.22256,-0.39456,0
0.35688942,-0.79576695,9.88197867,0.08568,-1.206,-0.38016,0
0.37618074,-0.75236148,9.92538414,0.07848,-1.22832,-0.36576,0
0.31348395,-0.74753865,9.91573848,0.07488,-1.23696,-0.36288,0
0.26525565,-0.75718431,9.8868015,0.08352,-1.2384,-0.3708,0
0.31348395,-0.74271582,9.90126999,0.0648,-1.22976,-0.36792,0
0.29901546,-0.81023544,9.90609282,0.0648,-1.23408,-0.34776,0
0.29419263,-0.8198811,9.8868015,0.06696,-1.24632,-0.36216,0
0.26043282,-0.82470393,9.89644716,0.07128,-1.23192,-0.3456,0
0.23631867,-0.8198811,9.8868015,0.07848,-1.24632,-0.34632,0
0.21220452,-0.76200714,9.95432112,0.05976,-1.25928,-0.35856,0
0.25078716,-0.81505827,9.93985263,0.05256,-1.2708,-0.33336,0
0.27490131,-0.8681094,9.97843527,0.0684,-1.26072,-0.3456,0
0.22667301,-0.81505827,9.9350298,0.0828,-1.24848,-0.34488,0
0.27972414,-0.82470393,9.91091565,0.09144,-1.29888,-0.36144,0
0.21702735,-0.84881808,9.94949829,0.08208,-1.28448,-0.35712,0
0.26043282,-0.85846374,9.9350298,0.05616,-1.27008,-0.36216,0
0.34242093,-0.85846374,9.91091565,0.08424,-1.27872,-0.3492,0
0.29419263,-0.83917242,9.85786452,0.06912,-1.29672,-0.36792,0
0.29901546,-0.82952676,9.89644716,0.06192,-1.28304,-0.38808,0
0.32312961,-0.86328657,9.87715584,0.07992,-1.29816,-0.37152,0
0.33277527,-0.80058978,9.99772659,0.07056,-1.30824,-0.37296,0
0.35206659,-0.80541261,9.89644716,0.072,-1.12536,-0.38232,0
0.40029489,-0.86328657,9.95914395,0.08856,-1.27872,-0.38376,0
0.41476338,-0.84399525,9.92538414,0.07416,-1.28232,-0.36432,0
0.39547206,-0.81023544,9.8868015,0.06984,-1.29456,-0.38232,0
0.44370036,-0.83917242,9.86268735,0.07128,-1.28592,-0.38304,0
0.47746017,-0.83434959,9.88197867,0.09288,-1.2924,-0.39816,0
0.47263734,-0.81505827,11.10215466,0.09,-1.28664,-0.38664,0
0.42440904,-0.79576695,9.91573848,0.07344,-1.28808,-0.3852,0
0.41958621,-0.83434959,9.94467546,0.04536,-1.27296,-0.38016,0
0.482283,-0.84881808,9.89162433,0.0576,-1.28232,-0.35064,0
0.47746017,-0.80541261,9.92538414,0.06912,-1.28088,-0.36,0
0.45334602,-0.83434959,9.91091565,0.07704,-1.2888,-0.33552,0
0.46299168,-0.83917242,9.9350298,0.08208,-1.28232,-0.3456,0
0.47263734,-0.80541261,9.84339603,0.07416,-1.27224,-0.3456,0
0.52568847,-0.85846374,9.93020697,0.08136,-1.24056,-0.36504,0
0.45334602,-0.84881808,9.89644716,0.07848,-1.24776,-0.34488,0
0.46781451,-0.82470393,9.94949829,0.08352,-1.26072,-0.36864,0
0.54015696,-0.82470393,9.89162433,0.08496,-1.26216,-0.37296,0
0.46781451,-0.87293223,9.87233301,0.07488,-1.24776,-0.37728,0
0.46299168,-0.82470393,9.8868015,0.06264,-1.25856,-0.3852,0
0.46299168,-0.83917242,9.84821886,0.07992,-1.25568,-0.38808,0
0.48710583,-0.84399525,9.89644716,0.07056,-1.22112,-0.37584,0
0.482283,-0.83434959,9.87233301,0.07776,-1.20528,-0.38376,0
0.47746017,-0.83434959,9.85304169,0.07488,-1.21464,-0.39456,0
0.49675149,-0.76200714,9.90126999,0.0828,-1.22544,-0.38664,0
0.47263734,-0.76200714,9.91573848,0.07848,-1.22904,-0.39384,0
0.46299168,-0.85364091,9.93020697,0.08568,-1.20888,-0.3924,0
0.41958621,-0.78612129,9.94467546,0.072,-1.2132,-0.40032,0
0.40511772,-0.7716528,9.89644716,0.06048,-1.2024,-0.40392,0
0.3858264,-0.8198811,9.96878961,0.08784,-1.20456,-0.396,0
0.36653508,-0.77647563,8.65697985,0.08064,-1.17864,-0.40032,0
0.41958621,-0.76200714,9.91091565,0.0864,-1.18512,-0.38232,0
0.37618074,-0.7234245,9.96396678,0.07992,-1.2168,-0.38016,0
0.32312961,-0.81023544,9.92056131,0.08496,-1.21536,-0.36288,0
0.35206659,-0.78129846,9.93020697,0.06912,-1.2024,-0.3492,0
0.30383829,-0.78129846,9.92056131,0.07344,-1.20528,-0.36072,0
0.31830678,-0.82470393,9.91091565,0.07416,-1.19376,-0.342,0
0.29419263,-0.7716528,9.97361244,0.07344,-1.22328,-0.34344,0
0.27972414,-0.85364091,9.87233301,0.06048,-1.18728,-0.3456,0
0.2893698,-0.82952676,9.96878961,0.07344,-1.21752,-0.36936,0
0.27972414,-0.8681094,9.9832581,0.0612,-1.224,-0.35928,0
0.2411415,-0.84399525,9.93020697,0.07776,-1.20528,-0.38448,0
0.2411415,-0.80058978,9.91091565,0.08064,-1.21968,-0.37152,0
0.21702735,-0.85846374,9.9832581,0.07416,-1.2348,-0.378,0
0.28454697,-0.88257789,9.91573848,0.06624,-1.23624,-0.5508,0
0.23149584,-0.85364091,9.92056131,0.0864,-1.22472,-0.36576,0
