Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Timestamp
2.5560999,-6.76160766,71.4261123,-1.02384,-0.03168,-4.09896,0
2.21367897,-7.40786688,71.48398626,-0.86832,-0.00504,-4.07664,0
1.82302974,-5.96584071,71.58526569,-0.74736,0.02592,-4.23,0
2.86476102,-6.751962,71.32483287,-0.5976,0.01008,-3.99672,0
2.40659217,-6.71337936,71.31518721,-0.47808,0.03024,-4.07448,0
2.78277291,-6.65068257,71.18014797,-0.35928,0.07344,-4.20048,0
2.80206423,-6.79054464,71.11262835,-0.26928,0.10296,-4.10544,0
2.61879669,-6.27450183,70.76538459,-0.08712,0.12528,-4.21056,0
2.87922951,-6.91593822,70.7026878,-0.04824,0.1548,-4.29408,0
2.33424972,-6.58798578,70.66410516,0.09576,0.16776,-4.31424,0
2.7490131,-6.66515106,70.5580029,0.17928,0.12096,-4.518,0
2.34871821,-5.91278958,70.7026878,0.36504,0.13896,-4.44168,0
2.05934841,-6.31308447,70.37473536,0.42336,0.09144,-4.74912,0
3.18789063,-5.19418791,70.28792442,0.486,-0.04104,-4.48992,0
2.95157196,-6.63139125,70.22522763,0.71352,0.02016,-4.46976,0
2.80688706,-6.45776937,69.78152727,0.88416,0.06408,-4.6044,0
3.09143403,-6.751962,69.72365331,0.9972,-0.0468,-4.53024,0
2.411415,-5.70058506,69.71883048,1.17288,-0.07128,-4.70664,0
2.51751726,-6.34684428,69.70918482,1.28016,-0.05256,-4.5468,0
2.7007848,-6.74231634,68.06459979,1.45296,-0.13752,-4.67352,0
3.11072535,-5.71505355,69.04845711,1.56312,-0.16776,-4.88952,0
3.24576459,-6.88700124,68.9182407,1.59912,0.00792,-4.72104,0
2.93710347,-6.06712014,68.53723713,1.76904,-0.05256,-4.77432,0
3.87273249,-6.33237579,68.18034771,1.80288,-0.13464,-4.92192,0
3.21682761,-7.36446141,68.56617411,1.84896,0.00144,-5.18184,0
3.25058742,-6.84359577,68.08871394,1.92888,0.0864,-6.01848,0
3.5688942,-6.56869446,67.75111584,1.91808,-0.09864,-6.30864,0
2.87922951,-6.85806426,67.43280906,2.11824,-0.23472,-6.74712,0
3.4242093,-6.87735558,67.72217886,2.23128,-0.2304,-6.83208,0
2.76830442,-7.03168614,67.35564378,2.30832,-0.45072,-7.04448,0
3.24094176,-6.64103691,66.95534889,2.38752,-0.5868,-7.19928,0
2.95157196,-6.62656842,66.53093985,2.34288,-0.6156,-7.2936,0
2.61397386,-7.02686331,66.54058551,2.43792,-0.72,-7.43112,0
2.77312725,-6.37095843,66.27050703,2.3616,-0.78192,-7.53984,0
3.22165044,-6.6072771,65.69176743,2.18952,-0.94824,-7.55856,0
2.77795008,-6.51564333,65.68212177,2.10096,-1.27368,-7.776,0
2.64773367,-6.73267068,65.60977932,1.84248,-1.21104,-7.88112,0
2.31978123,-5.97548637,65.3011182,1.57896,-1.30032,-7.95384,0
2.43070632,-5.82115581,65.50849989,1.74456,-1.32912,-7.91568,0
3.0383829,-6.46741503,65.29629537,1.76256,-1.584,-7.7796,0
3.00462309,-7.06062312,64.82365803,1.81944,-1.61352,-7.66728,0
2.66220216,-5.71987638,64.87188633,1.84968,-1.54944,-7.65072,0
2.42106066,-6.69891087,64.90564614,1.78704,-1.67616,-7.52832,0
2.1702735,-5.56072299,64.91046897,1.79856,-1.8108,-7.38288,0
1.6879905,-5.59930563,64.98281142,1.82376,-1.76616,-7.41024,0
2.9901546,-7.38375273,65.16607896,1.90728,-1.77192,-7.58376,0
1.98700596,-6.73749351,65.66765328,1.74096,-1.7676,-7.66152,0
2.30531274,-5.75845902,65.83645233,1.62144,-1.86552,-7.52904,0
2.89852083,-5.0639715,65.38310631,1.6668,-1.7136,-7.41024,0
2.4596433,-6.16357674,64.97316576,1.60344,-1.62864,-7.44768,0
2.61879669,-6.61692276,64.84777218,1.42344,-1.48752,-7.5384,0
2.44999764,-6.49152918,64.24974126,1.2924,-1.5516,-7.44984,0
2.19921048,-6.11534844,61.14866157,1.02168,-1.33416,-7.38504,0
1.94360049,-5.86938411,58.76618355,0.96264,-1.3644,-7.47864,0
1.8326754,-5.41121526,53.6780979,0.81792,-1.17216,-7.44264,0
1.96289181,-4.62027114,51.38725365,0.63576,-1.12824,-7.49664,0
1.70245899,-4.66367661,47.00812401,0.4212,-1.01808,-7.42392,0
1.79409276,-4.20068493,44.89572447,0.29952,-0.95544,-7.43976,0
1.61564805,-4.52381454,40.91688972,0.26856,-0.78768,-7.39368,0
1.40344353,-4.06082286,39.19031658,0.18144,-0.77256,-7.2936,0
1.33110108,-4.08975984,36.06029991,0.02448,-0.54216,-7.29432,0
1.62047088,-3.70875627,34.07811678,0.0324,-0.54216,-7.29936,0
1.25875863,-3.35186685,29.98353411,-0.16992,-0.2736,-7.20936,0
1.69281333,-2.57539122,28.2617838,-0.17352,-0.25128,-7.14456,0
0.68966469,-1.5433056,23.57881587,-0.4428,-0.10368,-7.19208,0
0.82952676,-1.91466351,22.02586461,-0.47664,-0.0324,-6.9228,0
1.43238051,-2.00147445,17.87340798,-0.71424,0.03816,-7.02936,0
0.69448752,-0.95974317,15.4812843,-0.83448,0.10584,-6.88536,0
0.8198811,-1.07066826,11.75805954,-0.9648,-0.0324,-7.14384,0
1.09960524,-1.08031392,9.99290376,-1.1664,0.05472,-6.91992,0
0.40994055,-0.20255886,6.82912728,-1.2204,0.03024,-7.18272,0
0.54015696,-0.56909394,5.36298696,-1.27224,0.01872,-6.9696,0
0.38100357,-0.35206659,2.98050894,-1.47312,-0.09,-6.74136,0
0.51604281,-0.06269679,2.0738169,-1.2888,-0.08496,-6.59016,0
0.0964566,-0.01929132,1.25875863,-1.09512,-0.10008,-6.85512,0
0.37618074,0.16879905,-0.10127943,-0.99864,-0.03528,-6.86376,0
0.36653508,-0.39064923,-0.52086564,-1.05192,-0.15408,-6.858,0
0.37135791,-0.08681094,-1.16230203,-0.90072,0.0252,-7.0272,0
-1.54812843,2.23297029,-1.32145542,-0.85104,0.27936,-8.08056,0
-0.47263734,-0.28454697,-2.53680858,-0.85968,0.11304,-7.04736,0
-0.22185018,0.45816885,-1.75551012,-0.86472,-0.27936,-6.91272,0
-0.34724376,0.59320809,-1.81338408,-1.15776,-0.45792,-6.8832,0
0.2411415,0.05787396,-2.12686803,-1.09224,-0.37296,-6.87168,0
0.49675149,0.06269679,-2.14133652,-1.05768,-0.60408,-6.90624,0
0.5787396,-0.13021641,-2.05452558,-0.96264,-0.47448,-6.77016,0
0.26043282,0.29419263,-2.02076577,-0.94464,-0.38376,-6.84504,0
0.27972414,0.38100357,-1.81820691,-0.9468,-0.33048,-6.7644,0
0.35206659,0.81505827,-1.87608087,-1.04616,-0.2952,-6.82704,0
0.63179073,0.30866112,-2.04487992,-1.1592,-0.37512,-6.786,0
0.4340547,0.5305113,-1.86161238,-1.12824,-0.44136,-6.78312,0
0.39064923,0.46299168,-1.7844471,-1.08432,-0.45072,-6.83568,0
0.34724376,0.0482283,-1.72657314,-1.10088,-0.5472,-6.89184,0
0.16879905,0.65108205,-1.7844471,-1.0872,-0.666,-6.92208,0
0.32312961,0.02411415,-1.76033295,-0.94536,-0.82008,-6.85296,0
0.05305113,-0.11574792,-1.82302974,-0.864,-0.86904,-6.96096,0
0.40511772,1.22982165,-1.63011654,-0.67104,-1.11744,-6.97536,0
0.30866112,0.05305113,-1.71210465,-0.56376,-1.15848,-7.11648,0
0.43887753,0.50639715,-1.80373842,-0.11736,-1.42344,-7.18344,0
0.32795244,0.50639715,-1.88572653,0.09432,-1.48752,-7.12512,0
0.03375981,0.30866112,-1.90984068,0.08784,-1.57176,-7.19352,0
0.13986207,0.7234245,-1.91466351,0.06768,-1.51272,-7.25544,0
0.16397622,0.3858264,-1.81820691,0.13104,-1.5876,-6.97968,0
0.27972414,0.59803092,-1.86161238,0.08064,-1.66104,-6.7644,0
0.47746017,0.86328657,-1.90984068,0.24552,-1.70568,-6.81984,0
-0.36653508,0.56909394,-1.97253747,0.31608,-1.72656,-6.86592,0
Calibration data,0.37115075,-0.812036622,,,,
