Timestamp,Yaw,Pitch,Roll,Qtn[0], Qtn[1], Qtn[2], Qtn[3],Rate X,Rate Y,Rate Z,Accel X,Accel Y,Accel Z,Temp,Pres,dTime,dTheta X,dTheta Y,dTheta Z,dVel X,dVel Y,dVel Z,AccelNed X,AccelNed Y,AccelNed Z,LinearAccel X,LinearAccel Y,LinearAccel Z,LinearAccelNed X,LinearAccelNed Y,LinearAccelNed Z
2597.55,155.599,83.481,145.617,0.0416841,-0.738316,-0.0811479,-0.668256,-0.49033,-0.0899749,-0.00526106,-0.392948,-0.109438,0.396885,32.81,95.407,0.025001,-0.690871,-0.125935,0.0422278,-0.00893939,-0.00199373,0.0112248,0.448181,-0.056379,0.346204,-10.1234,0.518481,-0.520759,0.448181,-0.056379,10.1399
2597.57,155.599,83.481,145.617,0.0416841,-0.738316,-0.0811479,-0.668256,-0.49033,-0.0899749,-0.00526106,-0.392948,-0.109438,0.396885,32.81,95.407,0.025001,-0.690871,-0.125935,0.0422278,-0.00893939,-0.00199373,0.0112248,0.448181,-0.056379,0.346204,-10.1234,0.518481,-0.520759,0.448181,-0.056379,10.1399
2597.6,154.406,83.719,143.011,0.0499719,-0.735661,-0.0902128,-0.669453,-0.500599,-0.100431,-0.017436,-0.337193,-0.128939,0.324308,32.81,95.395,0.025,-0.708883,-0.145297,0.0204956,-0.00957369,0.00078216,0.00956216,0.374838,-0.0773879,0.298341,-10.0721,0.515729,-0.531549,0.374838,-0.0773879,10.0921
2597.63,154.406,83.719,143.011,0.0499719,-0.735661,-0.0902128,-0.669453,-0.500599,-0.100431,-0.017436,-0.337193,-0.128939,0.324308,32.81,95.395,0.025,-0.708883,-0.145297,0.0204956,-0.00957369,0.00078216,0.00956216,0.374838,-0.0773879,0.298341,-10.0721,0.515729,-0.531549,0.374838,-0.0773879,10.0921
2597.65,153.381,83.9856,140.578,0.0585167,-0.732834,-0.0989469,-0.670626,-0.487434,-0.0930015,-0.0370812,-0.432559,-0.00707223,0.233864,32.805,95.37,0.025001,-0.701418,-0.141202,-0.00581776,-0.00947398,-0.00076493,0.00659435,0.269225,0.0250782,0.410778,-10.1724,0.644581,-0.558844,0.269225,0.0250782,10.2045
2597.68,153.023,84.1095,139.54,0.0627295,-0.731511,-0.103066,-0.67107,-0.469209,-0.0755796,-0.0349158,-0.424637,-0.0541722,0.0242351,32.8,95.341,0.024999,-0.677581,-0.124503,-0.0101247,-0.0103168,0.00271003,0.00160897,0.0747833,-0.066669,0.416895,-10.1667,0.598055,-0.740515,0.0747833,-0.066669,10.2106
2597.7,153.023,84.1095,139.54,0.0627295,-0.731511,-0.103066,-0.67107,-0.469209,-0.0755796,-0.0349158,-0.424637,-0.0541722,0.0242351,32.8,95.341,0.024999,-0.677581,-0.124503,-0.0101247,-0.0103168,0.00271003,0.00160897,0.0747833,-0.066669,0.416895,-10.1667,0.598055,-0.740515,0.0747833,-0.066669,10.2106
2597.73,152.633,84.3161,137.832,0.070976,-0.729154,-0.11096,-0.671554,-0.45814,-0.0529607,-0.0353337,-0.361516,-0.23418,0.105506,32.8075,95.341,0.025,-0.654115,-0.0902756,-0.0140661,-0.00984596,0.00102059,0.00416216,0.1926,-0.215382,0.336424,-10.1071,0.416968,-0.613411,0.1926,-0.215382,10.1302
2597.75,152.633,84.3161,137.832,0.070976,-0.729154,-0.11096,-0.671554,-0.45814,-0.0529607,-0.0353337,-0.361516,-0.23418,0.105506,32.8075,95.341,0.025,-0.654115,-0.0902756,-0.0140661,-0.00984596,0.00102059,0.00416216,0.1926,-0.215382,0.336424,-10.1071,0.416968,-0.613411,0.1926,-0.215382,10.1302
2597.78,152.693,84.4751,136.627,0.0789829,-0.727155,-0.118408,-0.671556,-0.426003,-0.0300562,-0.0378769,-0.40421,0.28388,0.177044,32.8,95.317,0.024999,-0.616904,-0.0543407,-0.0140279,-0.00899129,0.00170792,0.00470531,0.126423,0.303793,0.408712,-10.1525,0.931431,-0.508374,0.126423,0.303793,10.2025
2597.8,152.693,84.4751,136.627,0.0789829,-0.727155,-0.118408,-0.671556,-0.426003,-0.0300562,-0.0378769,-0.40421,0.28388,0.177044,32.8,95.317,0.024999,-0.616904,-0.0543407,-0.0140279,-0.00899129,0.00170792,0.00470531,0.126423,0.303793,0.408712,-10.1525,0.931431,-0.508374,0.126423,0.303793,10.2025
2597.83,153.023,84.5834,135.755,0.0865804,-0.725476,-0.12549,-0.671149,-0.410882,-0.0107938,-0.0320049,-0.297629,-0.119374,0.222894,32.8075,95.304,0.025,-0.588686,-0.0272741,-0.00603606,-0.00898528,0.00239621,0.00484748,0.272354,-0.0600804,0.273365,-10.0476,0.52568,-0.439387,0.272354,-0.0600804,10.0671
2597.85,153.31,84.6182,135.467,0.090207,-0.72477,-0.128867,-0.670793,-0.394408,-0.00198218,-0.0273311,-0.320201,0.0578969,0.217415,32.805,95.284,0.025001,-0.569198,-0.011628,-0.0025927,-0.00884382,0.00186303,0.00512095,0.215599,0.108467,0.308062,-10.0708,0.702109,-0.437384,0.215599,0.108467,10.1018
2597.88,153.31,84.6182,135.467,0.090207,-0.72477,-0.128867,-0.670793,-0.394408,-0.00198218,-0.0273311,-0.320201,0.0578969,0.217415,32.805,95.284,0.025001,-0.569198,-0.011628,-0.0025927,-0.00884382,0.00186303,0.00512095,0.215599,0.108467,0.308062,-10.0708,0.702109,-0.437384,0.215599,0.108467,10.1018
2597.9,154.1,84.635,135.146,0.0971375,-0.723675,-0.135457,-0.669709,-0.376701,0.0253811,-0.0179722,-0.364,0.174845,0.151278,32.81,95.272,0.025001,-0.543642,0.0241642,0.0122683,-0.00826996,0.00250847,0.00422019,0.116964,0.199604,0.363908,-10.1148,0.820697,-0.497869,0.116964,0.199604,10.1577
2597.93,154.1,84.635,135.146,0.0971375,-0.723675,-0.135457,-0.669709,-0.376701,0.0253811,-0.0179722,-0.364,0.174845,0.151278,32.81,95.272,0.025001,-0.543642,0.0241642,0.0122683,-0.00826996,0.00250847,0.00422019,0.116964,0.199604,0.363908,-10.1148,0.820697,-0.497869,0.116964,0.199604,10.1577
2597.95,155.139,84.5787,135.169,0.10336,-0.723062,-0.141575,-0.668172,-0.343827,0.0454532,-0.00341669,-0.297882,0.214195,0.249398,32.8,95.255,0.025001,-0.490809,0.0557795,0.0316051,-0.00814245,0.00346709,0.00661715,0.18668,0.274708,0.294107,-10.0478,0.866557,-0.40683,0.18668,0.274708,10.0879
2597.98,156.229,84.4497,135.29,0.109072,-0.722822,-0.147599,-0.666218,-0.327714,0.068013,0.0115685,-0.412441,0.0512823,0.0868267,32.8,95.231,0.025001,-0.469463,0.0841004,0.0546109,-0.00831545,0.00223131,0.00380216,0.0991638,0.0628935,0.408029,-10.1603,0.717685,-0.586368,0.0991638,0.0628935,10.2018
2598,156.229,84.4497,135.29,0.109072,-0.722822,-0.147599,-0.666218,-0.327714,0.068013,0.0115685,-0.412441,0.0512823,0.0868267,32.8,95.231,0.025001,-0.469463,0.0841004,0.0546109,-0.00831545,0.00223131,0.00380216,0.0991638,0.0628935,0.408029,-10.1603,0.717685,-0.586368,0.0991638,0.0628935,10.2018
2598.03,156.862,84.3563,135.465,0.111727,-0.722888,-0.150495,-0.665057,-0.308655,0.0818523,0.0177468,-0.305853,0.0041175,0.176677,32.81,95.235,0.024999,-0.451855,0.104495,0.0629732,-0.00788026,0.00256543,0.00365765,0.190107,0.0567066,0.292269,-10.0521,0.679616,-0.509874,0.190107,0.0567066,10.086
2598.05,156.862,84.3563,135.465,0.111727,-0.722888,-0.150495,-0.665057,-0.308655,0.0818523,0.0177468,-0.305853,0.0041175,0.176677,32.81,95.235,0.024999,-0.451855,0.104495,0.0629732,-0.00788026,0.00256543,0.00365765,0.190107,0.0567066,0.292269,-10.0521,0.679616,-0.509874,0.190107,0.0567066,10.086
2598.08,158.221,84.1187,135.961,0.116608,-0.723349,-0.156025,-0.662439,-0.293451,0.101282,0.02791,-0.287587,-0.15906,0.224046,32.8025,95.206,0.025,-0.415749,0.13397,0.0789339,-0.0078275,0.000202376,0.0052775,0.29364,-0.0727382,0.25824,-10.0298,0.538555,-0.497373,0.29364,-0.0727382,10.052
2598.1,158.221,84.1187,135.961,0.116608,-0.723349,-0.156025,-0.662439,-0.293451,0.101282,0.02791,-0.287587,-0.15906,0.224046,32.8025,95.206,0.025,-0.415749,0.13397,0.0789339,-0.0078275,0.000202376,0.0052775,0.29364,-0.0727382,0.25824,-10.0298,0.538555,-0.497373,0.29364,-0.0727382,10.052
2598.13,159.517,83.8347,136.442,0.121062,-0.724057,-0.161386,-0.659576,-0.276645,0.106466,0.043035,-0.313678,0.162638,0.325366,32.8025,95.198,0.024999,-0.394654,0.146595,0.096468,-0.00679434,0.00325806,0.0077453,0.266479,0.26561,0.298577,-10.0508,0.887439,-0.436876,0.266479,0.26561,10.0923
2598.16,160.074,83.6745,136.608,0.123093,-0.724486,-0.164045,-0.658071,-0.270612,0.112041,0.0483671,-0.249004,-0.139005,0.184492,32.805,95.181,0.025,-0.383008,0.152035,0.107467,-0.00703641,0.00106432,0.00648938,0.249064,-0.0629183,0.222196,-9.98313,0.602277,-0.599617,0.249064,-0.0629183,10.0159
2598.18,160.074,83.6745,136.608,0.123093,-0.724486,-0.164045,-0.658071,-0.270612,0.112041,0.0483671,-0.249004,-0.139005,0.184492,32.805,95.181,0.025,-0.383008,0.152035,0.107467,-0.00703641,0.00106432,0.00648938,0.249064,-0.0629183,0.222196,-9.98313,0.602277,-0.599617,0.249064,-0.0629183,10.0159
2598.21,161.135,83.3084,136.922,0.126808,-0.725587,-0.169282,-0.654818,-0.251535,0.127304,0.0653785,-0.277705,0.0479134,0.221127,32.81,95.173,0.025001,-0.35928,0.174748,0.129215,-0.00756226,0.00264364,0.0046769,0.211815,0.124208,0.260805,-10.0047,0.82735,-0.61245,0.211815,0.124208,10.0546
2598.23,161.135,83.3084,136.922,0.126808,-0.725587,-0.169282,-0.654818,-0.251535,0.127304,0.0653785,-0.277705,0.0479134,0.221127,32.81,95.173,0.025001,-0.35928,0.174748,0.129215,-0.00756226,0.00264364,0.0046769,0.211815,0.124208,0.260805,-10.0047,0.82735,-0.61245,0.211815,0.124208,10.0546
2598.26,162.069,82.8789,137.152,0.130041,-0.727002,-0.174471,-0.651243,-0.239641,0.141547,0.0810071,-0.288869,0.0405537,0.241982,32.805,95.161,0.025,-0.34193,0.193924,0.151416,-0.006928,0.000951509,0.00512033,0.235342,0.128061,0.268067,-10.0071,0.866207,-0.648133,0.235342,0.128061,10.0618
2598.28,162.069,82.8789,137.152,0.130041,-0.727002,-0.174471,-0.651243,-0.239641,0.141547,0.0810071,-0.288869,0.0405537,0.241982,32.805,95.161,0.025,-0.34193,0.193924,0.151416,-0.006928,0.000951509,0.00512033,0.235342,0.128061,0.268067,-10.0071,0.866207,-0.648133,0.235342,0.128061,10.0618
2598.31,162.849,82.4001,137.251,0.132903,-0.728627,-0.179694,-0.647418,-0.231437,0.147329,0.0961739,-0.252564,0.0252099,0.261842,32.8,95.132,0.025,-0.33103,0.205521,0.17311,-0.0068421,0.00223694,0.00678889,0.255698,0.126466,0.227179,-9.96028,0.904424,-0.689332,0.255698,0.126466,10.0209
2598.33,163.159,82.1471,137.228,0.134206,-0.729477,-0.182343,-0.645448,-0.22879,0.148679,0.101459,-0.306945,0.257796,0.294273,32.8025,95.136,0.025,-0.326332,0.207568,0.182401,-0.00661724,0.00252782,0.00712108,0.19169,0.348483,0.298471,-10.0088,1.16649,-0.688003,0.19169,0.348483,10.0922
2598.36,163.159,82.1471,137.228,0.134206,-0.729477,-0.182343,-0.645448,-0.22879,0.148679,0.101459,-0.306945,0.257796,0.294273,32.8025,95.136,0.025,-0.326332,0.207568,0.182401,-0.00661724,0.00252782,0.00712108,0.19169,0.348483,0.298471,-10.0088,1.16649,-0.688003,0.19169,0.348483,10.0922
2598.38,163.636,81.6235,137.047,0.136615,-0.731196,-0.187725,-0.641442,-0.225814,0.150008,0.107337,-0.245639,-0.00411609,0.292308,32.8,95.108,0.025,-0.320605,0.20907,0.194753,-0.00629945,-0.00181837,0.00615423,0.295352,0.117723,0.211444,-9.93491,0.96806,-0.751929,0.295352,0.117723,10.0052
2598.41,163.636,81.6235,137.047,0.136615,-0.731196,-0.187725,-0.641442,-0.225814,0.150008,0.107337,-0.245639,-0.00411609,0.292308,32.8,95.108,0.025,-0.320605,0.20907,0.194753,-0.00629945,-0.00181837,0.00615423,0.295352,0.117723,0.211444,-9.93491,0.96806,-0.751929,0.295352,0.117723,10.0052
2598.43,164.021,81.0947,136.794,0.13882,-0.732903,-0.193039,-0.637431,-0.218297,0.14496,0.110001,-0.213289,-0.0365773,0.357102,32.8075,95.095,0.024999,-0.309925,0.205456,0.203273,-0.00593661,-0.00143145,0.00767544,0.362706,0.122712,0.166547,-9.88898,1.00139,-0.747975,0.362706,0.122712,9.96029
2598.46,164.338,80.5643,136.482,0.140906,-0.734566,-0.198343,-0.633418,-0.218524,0.14612,0.112753,-0.28366,-0.0643174,0.219198,32.8,95.095,0.024999,-0.307956,0.20265,0.206154,-0.00561426,-0.0022379,0.00640194,0.26598,0.0337436,0.246502,-9.9449,1.04127,-0.945113,0.26598,0.0337436,10.0402
2598.49,164.338,80.5643,136.482,0.140906,-0.734566,-0.198343,-0.633418,-0.218524,0.14612,0.112753,-0.28366,-0.0643174,0.219198,32.8,95.095,0.024999,-0.307956,0.20265,0.206154,-0.00561426,-0.0022379,0.00640194,0.26598,0.0337436,0.246502,-9.9449,1.04127,-0.945113,0.26598,0.0337436,10.0402
2598.51,164.494,80.3018,136.324,0.141948,-0.735371,-0.20098,-0.631417,-0.218652,0.140594,0.111592,-0.18459,-0.181735,0.340353,32.8,95.095,0.025001,-0.307622,0.201485,0.202978,-0.0050219,-0.000989494,0.00902842,0.410679,-0.00642684,0.119341,-9.83837,0.957605,-0.852918,0.410679,-0.00642684,9.91309
2598.54,164.494,80.3018,136.324,0.141948,-0.735371,-0.20098,-0.631417,-0.218652,0.140594,0.111592,-0.18459,-0.181735,0.340353,32.8,95.095,0.025001,-0.307622,0.201485,0.202978,-0.0050219,-0.000989494,0.00902842,0.410679,-0.00642684,0.119341,-9.83837,0.957605,-0.852918,0.410679,-0.00642684,9.91309
2598.57,164.781,79.7902,135.98,0.144059,-0.736871,-0.206253,-0.627478,-0.222208,0.137262,0.112449,-0.235697,0.0864759,0.24769,32.8,95.071,0.025,-0.311237,0.191022,0.200205,-0.00545427,0.000843186,0.00790551,0.2139,0.18463,0.211045,-9.87436,1.29282,-1.00065,0.2139,0.18463,10.0048
2598.59,165.022,79.2883,135.584,0.146177,-0.73825,-0.211574,-0.623583,-0.219211,0.130276,0.107879,-0.179397,0.136858,0.423253,32.8,95.046,0.025001,-0.313572,0.188259,0.197529,-0.00443223,-0.00207521,0.00884859,0.330078,0.319521,0.137883,-9.80249,1.41085,-0.876971,0.330078,0.319521,9.93163
2598.62,165.022,79.2883,135.584,0.146177,-0.73825,-0.211574,-0.623583,-0.219211,0.130276,0.107879,-0.179397,0.136858,0.423253,32.8,95.046,0.025001,-0.313572,0.188259,0.197529,-0.00443223,-0.00207521,0.00884859,0.330078,0.319521,0.137883,-9.80249,1.41085,-0.876971,0.330078,0.319521,9.93163
2598.64,165.216,78.8181,135.129,0.148394,-0.739389,-0.216924,-0.61986,-0.229452,0.120278,0.104084,-0.10561,-0.281166,0.39847,32.805,95.046,0.025001,-0.321945,0.170265,0.192494,-0.00437362,-5.50E-05,0.00846275,0.496713,-0.0464208,0.0103741,-9.71344,1.05877,-0.947527,0.496713,-0.0464208,9.80412
2598.67,165.216,78.8181,135.129,0.148394,-0.739389,-0.216924,-0.61986,-0.229452,0.120278,0.104084,-0.10561,-0.281166,0.39847,32.805,95.046,0.025001,-0.321945,0.170265,0.192494,-0.00437362,-5.50E-05,0.00846275,0.496713,-0.0464208,0.0103741,-9.71344,1.05877,-0.947527,0.496713,-0.0464208,9.80412
2598.69,165.29,78.5959,134.871,0.149548,-0.739855,-0.219633,-0.618071,-0.233341,0.111708,0.103259,-0.206715,-0.0694619,0.309721,32.8025,95.034,0.024999,-0.326438,0.16044,0.187695,-0.00452245,-6.36E-05,0.00928288,0.336678,0.0878808,0.149694,-9.8071,1.30293,-1.0565,0.336678,0.0878808,9.94344
2598.72,165.401,78.1804,134.299,0.151997,-0.740557,-0.225133,-0.614645,-0.244345,0.10174,0.0948622,-0.161712,-0.145634,0.248763,32.8025,95.026,0.025001,-0.342112,0.141837,0.178401,-0.00408392,-0.00169519,0.00804786,0.314583,-0.00306119,0.101347,-9.74781,1.29012,-1.15227,0.314583,-0.00306119,9.89509
2598.74,165.401,78.1804,134.299,0.151997,-0.740557,-0.225133,-0.614645,-0.244345,0.10174,0.0948622,-0.161712,-0.145634,0.248763,32.8025,95.026,0.025001,-0.342112,0.141837,0.178401,-0.00408392,-0.00169519,0.00804786,0.314583,-0.00306119,0.101347,-9.74781,1.29012,-1.15227,0.314583,-0.00306119,9.89509
2598.77,165.477,77.8095,133.662,0.154684,-0.740923,-0.23074,-0.611445,-0.252566,0.0855435,0.0862378,-0.171905,-0.00500765,0.362483,32.8,95.009,0.025,-0.355295,0.122066,0.165093,-0.00388619,-0.00133799,0.00900975,0.34026,0.179171,0.114418,-9.74481,1.49109,-1.06533,0.34026,0.179171,9.90816
2598.79,165.477,77.8095,133.662,0.154684,-0.740923,-0.23074,-0.611445,-0.252566,0.0855435,0.0862378,-0.171905,-0.00500765,0.362483,32.8,95.009,0.025,-0.355295,0.122066,0.165093,-0.00388619,-0.00133799,0.00900975,0.34026,0.179171,0.114418,-9.74481,1.49109,-1.06533,0.34026,0.179171,9.90816
2598.82,165.502,77.6411,133.324,0.156089,-0.740988,-0.233552,-0.60994,-0.254851,0.0812478,0.0816021,-0.181304,-0.0310439,0.310663,32.81,95.013,0.024999,-0.358274,0.113259,0.159228,-0.00365436,-0.0016349,0.00812367,0.311758,0.13082,0.126646,-9.74809,1.49393,-1.12759,0.311758,0.13082,9.92039
2598.84,165.502,77.6411,133.324,0.156089,-0.740988,-0.233552,-0.60994,-0.254851,0.0812478,0.0816021,-0.181304,-0.0310439,0.310663,32.81,95.013,0.024999,-0.358274,0.113259,0.159228,-0.00365436,-0.0016349,0.00812367,0.311758,0.13082,0.126646,-9.74809,1.49393,-1.12759,0.311758,0.13082,9.92039
2598.87,165.524,77.3342,132.604,0.159037,-0.740891,-0.239232,-0.607088,-0.258927,0.0676454,0.0742265,-0.118407,0.0458626,0.349845,32.8,94.997,0.025001,-0.368999,0.0938106,0.148883,-0.00313185,-0.00088748,0.00864,0.289098,0.223374,0.0710013,-9.67383,1.62647,-1.1038,0.289098,0.223374,9.86475
2598.89,165.501,77.0654,131.821,0.162121,-0.740503,-0.244969,-0.604452,-0.271494,0.0566539,0.0676714,-0.162113,0.0421861,0.311299,32.8,94.985,0.025,-0.381706,0.0776087,0.140033,-0.0035868,-0.00132488,0.00822342,0.266457,0.199771,0.118573,-9.70736,1.6759,-1.15048,0.266457,0.199771,9.91232
2598.92,165.501,77.0654,131.821,0.162121,-0.740503,-0.244969,-0.604452,-0.271494,0.0566539,0.0676714,-0.162113,0.0421861,0.311299,32.8,94.985,0.025,-0.381706,0.0776087,0.140033,-0.0035868,-0.00132488,0.00822342,0.266457,0.199771,0.118573,-9.70736,1.6759,-1.15048,0.266457,0.199771,9.91232
2598.94,165.445,76.8267,130.981,0.165364,-0.739854,-0.250814,-0.601966,-0.273688,0.0475537,0.0616951,-0.123204,-0.0135578,0.384938,32.8,94.972,0.025001,-0.390047,0.0647387,0.132684,-0.00289818,-0.00103364,0.00807396,0.345535,0.201332,0.0600975,-9.65923,1.6714,-1.07882,0.345535,0.201332,9.85384
2598.97,165.445,76.8267,130.981,0.165364,-0.739854,-0.250814,-0.601966,-0.273688,0.0475537,0.0616951,-0.123204,-0.0135578,0.384938,32.8,94.972,0.025001,-0.390047,0.0647387,0.132684,-0.00289818,-0.00103364,0.00807396,0.345535,0.201332,0.0600975,-9.65923,1.6714,-1.07882,0.345535,0.201332,9.85384
2598.99,165.399,76.7182,130.544,0.166987,-0.739449,-0.253723,-0.600795,-0.274512,0.0419326,0.0611511,-0.060863,-0.0913002,0.276652,32.785,94.968,0.024999,-0.38854,0.0565306,0.129768,-0.002924,-0.000476378,0.00810021,0.28628,0.0813402,0.00198052,-9.59264,1.6185,-1.18595,0.28628,0.0813402,9.79573
2599.02,165.285,76.5167,129.65,0.170226,-0.738521,-0.259506,-0.598553,-0.273698,0.0332738,0.0575911,-0.146644,-0.00607798,0.319323,32.8,94.948,0.024999,-0.389846,0.0448518,0.12519,-0.00283521,-0.000323563,0.00776599,0.290584,0.173876,0.0940022,-9.67046,1.75213,-1.1378,0.290584,0.173876,9.88775
2599.05,165.285,76.5167,129.65,0.170226,-0.738521,-0.259506,-0.598553,-0.273698,0.0332738,0.0575911,-0.146644,-0.00607798,0.319323,32.8,94.948,0.024999,-0.389846,0.0448518,0.12519,-0.00283521,-0.000323563,0.00776599,0.290584,0.173876,0.0940022,-9.67046,1.75213,-1.1378,0.290584,0.173876,9.88775
2599.07,165.139,76.3368,128.719,0.173507,-0.737408,-0.265302,-0.596439,-0.27569,0.0265155,0.0540227,-0.0941475,0.0362244,0.27523,32.8,94.935,0.024999,-0.391666,0.0348574,0.120105,-0.00265278,-0.000720476,0.00741495,0.217525,0.187895,0.0574938,-9.61074,1.84121,-1.17181,0.217525,0.187895,9.85124
2599.1,165.139,76.3368,128.719,0.173507,-0.737408,-0.265302,-0.596439,-0.27569,0.0265155,0.0540227,-0.0941475,0.0362244,0.27523,32.8,94.935,0.024999,-0.391666,0.0348574,0.120105,-0.00265278,-0.000720476,0.00741495,0.217525,0.187895,0.0574938,-9.61074,1.84121,-1.17181,0.217525,0.187895,9.85124
2599.12,164.98,76.1691,127.776,0.176777,-0.736186,-0.271061,-0.594395,-0.275787,0.0227909,0.0528577,-0.107918,0.0161591,0.344281,32.8025,94.952,0.025,-0.389914,0.0292763,0.117676,-0.00287686,1.26E-05,0.00733513,0.283815,0.215843,0.0574261,-9.6177,1.86672,-1.08992,0.283815,0.215843,9.85117
2599.15,164.98,76.1691,127.776,0.176777,-0.736186,-0.271061,-0.594395,-0.275787,0.0227909,0.0528577,-0.107918,0.0161591,0.344281,32.8025,94.952,0.025,-0.389914,0.0292763,0.117676,-0.00287686,1.26E-05,0.00733513,0.283815,0.215843,0.0574261,-9.6177,1.86672,-1.08992,0.283815,0.215843,9.85117
2599.17,164.89,76.0894,127.292,0.178419,-0.735524,-0.273957,-0.593396,-0.278254,0.0194012,0.053157,-0.138298,-0.00927113,0.280059,32.8,94.923,0.025001,-0.392972,0.0253229,0.117049,-0.00274019,-0.000488689,0.00741962,0.254635,0.15621,0.091676,-9.64481,1.86386,-1.14648,0.254635,0.15621,9.88542
2599.2,164.694,75.9404,126.318,0.181647,-0.734128,-0.279666,-0.591479,-0.269506,0.0158679,0.0509539,-0.0781104,0.00548256,0.292614,32.8,94.923,0.025,-0.385351,0.017429,0.114079,-0.0025939,9.37E-05,0.00652638,0.239415,0.182285,0.0347426,-9.57847,1.92253,-1.1165,0.239415,0.182285,9.82849
2599.22,164.694,75.9404,126.318,0.181647,-0.734128,-0.279666,-0.591479,-0.269506,0.0158679,0.0509539,-0.0781104,0.00548256,0.292614,32.8,94.923,0.025,-0.385351,0.017429,0.114079,-0.0025939,9.37E-05,0.00652638,0.239415,0.182285,0.0347426,-9.57847,1.92253,-1.1165,0.239415,0.182285,9.82849
2599.25,164.48,75.7984,125.335,0.184813,-0.732659,-0.285316,-0.589618,-0.269072,0.0125904,0.0503017,-0.104814,0.137756,0.316027,32.8,94.911,0.025,-0.384283,0.0141214,0.113611,-0.00262618,0.000793143,0.00626212,0.180834,0.300035,0.0843407,-9.59925,2.09789,-1.07361,0.180834,0.300035,9.87809
2599.27,164.48,75.7984,125.335,0.184813,-0.732659,-0.285316,-0.589618,-0.269072,0.0125904,0.0503017,-0.104814,0.137756,0.316027,32.8,94.911,0.025,-0.384283,0.0141214,0.113611,-0.00262618,0.000793143,0.00626212,0.180834,0.300035,0.0843407,-9.59925,2.09789,-1.07361,0.180834,0.300035,9.87809
2599.3,164.231,75.6609,124.334,0.187843,-0.731134,-0.290883,-0.587831,-0.263166,0.00408146,0.0520377,-0.0711726,-0.0539956,0.362429,32.8,94.886,0.025,-0.373722,0.00495572,0.114861,-0.00167272,0.000329019,0.00863905,0.322185,0.18836,0.00728741,-9.55981,1.94892,-1.0056,0.322185,0.18836,9.80103
2599.32,164.091,75.5983,123.813,0.189378,-0.730301,-0.293694,-0.586975,-0.270432,0.00185455,0.0486501,-0.0255741,-0.0399804,0.307287,32.8,94.899,0.025,-0.381284,-0.000324421,0.111949,-0.0021108,-0.000796777,0.00702737,0.260227,0.168174,-0.0260223,-9.51156,1.98389,-1.04824,0.260227,0.168174,9.76772
2599.35,164.091,75.5983,123.813,0.189378,-0.730301,-0.293694,-0.586975,-0.270432,0.00185455,0.0486501,-0.0255741,-0.0399804,0.307287,32.8,94.899,0.025,-0.381284,-0.000324421,0.111949,-0.0021108,-0.000796777,0.00702737,0.260227,0.168174,-0.0260223,-9.51156,1.98389,-1.04824,0.260227,0.168174,9.76772
2599.37,163.813,75.4857,122.767,0.192517,-0.728531,-0.299307,-0.585316,-0.270691,-0.000830479,0.0438103,-0.136487,-0.0103957,0.315835,32.8025,94.886,0.025,-0.384474,-0.00588655,0.10502,-0.00228762,-0.000813622,0.00721556,0.272368,0.191619,0.0870995,-9.61767,2.05355,-1.01261,0.272368,0.191619,9.88085
2599.4,163.813,75.4857,122.767,0.192517,-0.728531,-0.299307,-0.585316,-0.270691,-0.000830479,0.0438103,-0.136487,-0.0103957,0.315835,32.8025,94.886,0.025,-0.384474,-0.00588655,0.10502,-0.00228762,-0.000813622,0.00721556,0.272368,0.191619,0.0870995,-9.61767,2.05355,-1.01261,0.272368,0.191619,9.88085
2599.42,163.536,75.3887,121.718,0.195729,-0.726637,-0.304889,-0.583723,-0.272443,-0.00582946,0.0398067,-0.0515355,-0.0304324,0.301724,32.8,94.886,0.024999,-0.386892,-0.0116327,0.0985291,-0.00166019,-0.000661502,0.00788705,0.2519,0.176507,0.00332352,-9.52855,2.07115,-0.997135,0.2519,0.176507,9.79707
2599.45,163.536,75.3887,121.718,0.195729,-0.726637,-0.304889,-0.583723,-0.272443,-0.00582946,0.0398067,-0.0515355,-0.0304324,0.301724,32.8,94.886,0.024999,-0.386892,-0.0116327,0.0985291,-0.00166019,-0.000661502,0.00788705,0.2519,0.176507,0.00332352,-9.52855,2.07115,-0.997135,0.2519,0.176507,9.79707
2599.47,163.402,75.3438,121.203,0.197321,-0.725675,-0.307625,-0.582946,-0.268656,-0.00606133,0.0384742,-0.0194491,0.00760578,0.29384,32.805,94.862,0.025,-0.381604,-0.0119891,0.0966778,-0.00164648,-0.000796732,0.00723141,0.212743,0.202959,-0.0180545,-9.49452,2.12714,-0.989929,0.212743,0.202959,9.77569
2599.5,163.141,75.2554,120.192,0.200447,-0.723753,-0.312999,-0.581407,-0.254877,-0.00451166,0.0409158,-0.128794,0.0639392,0.267757,32.8,94.862,0.025,-0.370249,-0.012916,0.0961977,-0.00168689,0.00107535,0.00691001,0.181291,0.220488,0.104347,-9.60003,2.21841,-0.985794,0.181291,0.220488,9.89809
2599.52,163.141,75.2554,120.192,0.200447,-0.723753,-0.312999,-0.581407,-0.254877,-0.00451166,0.0409158,-0.128794,0.0639392,0.267757,32.8,94.862,0.025,-0.370249,-0.012916,0.0961977,-0.00168689,0.00107535,0.00691001,0.181291,0.220488,0.104347,-9.60003,2.21841,-0.985794,0.181291,0.220488,9.89809
