,Timestamp,Pres,LinearAccelNed X,LinearAccelNed Y,LinearAccelNed Z,Roll,Pitch,Yaw
158,4.010000000000218,-65.99931235701955,-0.20713,-0.394957,-0.0277891,72.6344,84.6806,-74.3052
159,4.030000000000655,-65.99931235701955,0.163094,-0.248181,0.00611305,72.5132,84.681,-74.4187
160,4.06000000000131,-65.99931235701955,0.163094,-0.248181,0.00611305,72.5132,84.681,-74.4187
161,4.079999999999927,-64.88035323482592,0.219039,0.0892095,0.0302992,72.4212,84.6709,-74.4806
162,4.110000000000582,-64.88035323482592,0.219039,0.0892095,0.0302992,72.4212,84.6709,-74.4806
163,4.130000000001019,-65.99931235701955,-0.220441,0.248187,-0.00528526,72.5748,84.6703,-74.3927
164,4.1599999999998545,-65.99931235701955,-0.220441,0.248187,-0.00528526,72.5748,84.6703,-74.3927
165,4.180000000000291,-65.99931235701955,0.072535,-0.418277,0.0385618,72.6294,84.6899,-74.3196
166,4.210000000000946,-65.99931235701955,0.115218,-0.37234,-0.00324917,72.6114,84.6893,-74.3369
167,4.229999999999563,-65.99931235701955,0.115218,-0.37234,-0.00324917,72.6114,84.6893,-74.3369
168,4.260000000000218,-65.99931235701955,-0.170569,0.146852,-0.0185804,72.6389,84.6744,-74.3013
169,4.280000000000655,-65.99931235701955,-0.170569,0.146852,-0.0185804,72.6389,84.6744,-74.3013
170,4.31000000000131,-64.88035323482592,-0.214217,0.0608529,-0.0114946,72.7618,84.6776,-74.2245
171,4.3400000000001455,-65.99931235701955,-0.0789906,-0.441367,0.00990963,72.7993,84.6864,-74.1907
172,4.360000000000582,-65.99931235701955,-0.0789906,-0.441367,0.00990963,72.7993,84.6864,-74.1907
173,4.390000000001237,-69.35597084340533,-0.0177001,-0.144096,-0.00562286,72.7801,84.6811,-74.2093
174,4.4099999999998545,-69.35597084340533,-0.0177001,-0.144096,-0.00562286,72.7801,84.6811,-74.2093
175,4.440000000000509,-69.35597084340533,-0.254465,0.325662,-0.00755787,72.6747,84.6647,-74.2928
176,4.460000000000946,-64.88035323482592,0.0782607,0.0607804,0.0147886,72.4546,84.6678,-74.4607
177,4.489999999999782,-64.88035323482592,0.0782607,0.0607804,0.0147886,72.4546,84.6678,-74.4607
178,4.510000000000218,-64.88035323482592,0.163605,-0.150404,0.0196133,72.3574,84.6754,-74.5438
179,4.540000000000873,-64.88035323482592,0.163605,-0.150404,0.0196133,72.3574,84.6754,-74.5438
180,4.56000000000131,-65.99931235701955,0.00878266,0.0189347,0.0136757,72.3718,84.6748,-74.5369
181,4.5900000000001455,-65.99931235701955,0.00878266,0.0189347,0.0136757,72.3718,84.6748,-74.5369
182,4.610000000000582,-69.35597084340533,-0.0518687,0.0711493,0.042923,72.3965,84.6752,-74.5164
183,4.640000000001237,-65.99931235701955,0.207677,-0.207942,0.0276203,72.3607,84.6833,-74.532
184,4.670000000000073,-65.99931235701955,0.207677,-0.207942,0.0276203,72.3607,84.6833,-74.532
185,4.690000000000509,-65.99931235701955,0.281257,-0.216818,0.0560474,72.3802,84.6832,-74.5169
186,4.720000000001164,-65.99931235701955,0.281257,-0.216818,0.0560474,72.3802,84.6832,-74.5169
